	artist_name	track_name	uri	0	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	type	id	track_href	analysis_url	duration_ms	time_signature
3238	Flipp Dinero	Leave Me Alone	spotify:track:14mHfNsSHN0FbLftyjrV9g	6	0.792	0.743	7	-2.806	1	0.0851	0.107	0.0	0.183	0.742	150.024	audio_features	14mHfNsSHN0FbLftyjrV9g	https://api.spotify.com/v1/tracks/14mHfNsSHN0FbLftyjrV9g	https://api.spotify.com/v1/audio-analysis/14mHfNsSHN0FbLftyjrV9g	195637	4
3239	Flipp Dinero	Leave Me Alone	spotify:track:5vDvBD3ReINP8dXUplj477	1	0.792	0.743	7	-2.806	1	0.0851	0.107	0.0	0.183	0.742	150.024	audio_features	5vDvBD3ReINP8dXUplj477	https://api.spotify.com/v1/tracks/5vDvBD3ReINP8dXUplj477	https://api.spotify.com/v1/audio-analysis/5vDvBD3ReINP8dXUplj477	195637	4
3240	Flipp Dinero	No Option	spotify:track:2LNiTlYDSFntPkU3qvUc6Y	3	0.819	0.569	1	-8.91	1	0.129	0.119	0.0	0.0659	0.799	112.976	audio_features	2LNiTlYDSFntPkU3qvUc6Y	https://api.spotify.com/v1/tracks/2LNiTlYDSFntPkU3qvUc6Y	https://api.spotify.com/v1/audio-analysis/2LNiTlYDSFntPkU3qvUc6Y	229414	4
3241	Flo Milli	19	spotify:track:0bC9bBw2WFJq7Izx6o42E4	23	0.962	0.862	6	-3.278	0	0.299	0.228	0.0	0.0975	0.421	120.022	audio_features	0bC9bBw2WFJq7Izx6o42E4	https://api.spotify.com/v1/tracks/0bC9bBw2WFJq7Izx6o42E4	https://api.spotify.com/v1/audio-analysis/0bC9bBw2WFJq7Izx6o42E4	144000	4
3242	Flo Milli	Bed Time (feat. Monaleo & Gloss Up)	spotify:track:5H7IzRvSCGY2p7jjuCu6g1	1	0.889	0.814	2	-4.549	1	0.0645	0.15	1.91e-05	0.0709	0.337	109.965	audio_features	5H7IzRvSCGY2p7jjuCu6g1	https://api.spotify.com/v1/tracks/5H7IzRvSCGY2p7jjuCu6g1	https://api.spotify.com/v1/audio-analysis/5H7IzRvSCGY2p7jjuCu6g1	220444	4
3243	Flo Milli	Beef FloMix	spotify:track:4J2NxCNqehE0MiZhbu97Jx	4	0.857	0.575	7	-8.36	1	0.221	0.239	0.0	0.293	0.901	116.993	audio_features	4J2NxCNqehE0MiZhbu97Jx	https://api.spotify.com/v1/tracks/4J2NxCNqehE0MiZhbu97Jx	https://api.spotify.com/v1/audio-analysis/4J2NxCNqehE0MiZhbu97Jx	147692	4
3244	Flo Milli	Beef FloMix	spotify:track:7qdFz1dTJqgdVe6NA4F4DP	249	0.879	0.733	11	-3.953	0	0.142	0.216	0.0	0.274	0.913	117.039	audio_features	7qdFz1dTJqgdVe6NA4F4DP	https://api.spotify.com/v1/tracks/7qdFz1dTJqgdVe6NA4F4DP	https://api.spotify.com/v1/audio-analysis/7qdFz1dTJqgdVe6NA4F4DP	147692	4
3245	Flo Milli	Big Steppa	spotify:track:4wS4YABWUMDxcbImu3llWL	17	0.982	0.857	0	-3.163	1	0.219	0.254	3.99e-05	0.0416	0.581	111.986	audio_features	4wS4YABWUMDxcbImu3llWL	https://api.spotify.com/v1/tracks/4wS4YABWUMDxcbImu3llWL	https://api.spotify.com/v1/audio-analysis/4wS4YABWUMDxcbImu3llWL	147525	4
3246	Flo Milli	Conceited	spotify:track:02nTpchENdZ4Nm8AfTmrFv	34	0.978	0.683	8	-5.743	1	0.0981	0.0634	5.88e-05	0.523	0.419	118.041	audio_features	02nTpchENdZ4Nm8AfTmrFv	https://api.spotify.com/v1/tracks/02nTpchENdZ4Nm8AfTmrFv	https://api.spotify.com/v1/audio-analysis/02nTpchENdZ4Nm8AfTmrFv	146441	4
3247	Flo Milli	Conceited	spotify:track:3qKunud9sySc8qvQ3i84og	2	0.984	0.719	8	-5.119	1	0.0893	0.0566	9.88e-05	0.517	0.437	118.015	audio_features	3qKunud9sySc8qvQ3i84og	https://api.spotify.com/v1/tracks/3qKunud9sySc8qvQ3i84og	https://api.spotify.com/v1/audio-analysis/3qKunud9sySc8qvQ3i84og	146855	4
3248	Flo Milli	Conceited (feat. Lola Brooke & Maiya The Don)	spotify:track:53acd3PVcgGCux58YABBr5	3	0.94	0.761	8	-4.408	1	0.0979	0.0741	1.89e-05	0.59	0.414	118.027	audio_features	53acd3PVcgGCux58YABBr5	https://api.spotify.com/v1/tracks/53acd3PVcgGCux58YABBr5	https://api.spotify.com/v1/audio-analysis/53acd3PVcgGCux58YABBr5	195254	4
3249	Flo Milli	Eat It Up	spotify:track:2zeHX4bX8RxeaLDgdn90RA	2	0.907	0.714	1	-4.099	1	0.286	0.0752	0.0	0.11	0.47	132.059	audio_features	2zeHX4bX8RxeaLDgdn90RA	https://api.spotify.com/v1/tracks/2zeHX4bX8RxeaLDgdn90RA	https://api.spotify.com/v1/audio-analysis/2zeHX4bX8RxeaLDgdn90RA	152841	4
3250	Flo Milli	Fruit Loop	spotify:track:2vgoeRVrxhxuE7vvUSOVim	10	0.952	0.768	1	-4.66	0	0.278	0.00428	0.0	0.133	0.383	109.075	audio_features	2vgoeRVrxhxuE7vvUSOVim	https://api.spotify.com/v1/tracks/2vgoeRVrxhxuE7vvUSOVim	https://api.spotify.com/v1/audio-analysis/2vgoeRVrxhxuE7vvUSOVim	137263	4
3251	Flo Milli	In The Party	spotify:track:2JF8KwK1hH7MWxKcFdTlcg	27	0.88	0.556	9	-6.544	1	0.333	0.00874	0.0	0.217	0.422	135.012	audio_features	2JF8KwK1hH7MWxKcFdTlcg	https://api.spotify.com/v1/tracks/2JF8KwK1hH7MWxKcFdTlcg	https://api.spotify.com/v1/audio-analysis/2JF8KwK1hH7MWxKcFdTlcg	141088	4
3252	Flo Milli	In The Party	spotify:track:52BJrldggFQyTiW8XrILhO	178	0.919	0.609	9	-5.059	1	0.262	0.0096	0.0	0.124	0.418	134.992	audio_features	52BJrldggFQyTiW8XrILhO	https://api.spotify.com/v1/tracks/52BJrldggFQyTiW8XrILhO	https://api.spotify.com/v1/audio-analysis/52BJrldggFQyTiW8XrILhO	137362	4
3253	Flo Milli	Like That Bitch	spotify:track:64OpsXJO3i5nebXQFPBFp7	26	0.751	0.841	10	-4.273	0	0.272	0.106	1.4e-06	0.294	0.77	77.578	audio_features	64OpsXJO3i5nebXQFPBFp7	https://api.spotify.com/v1/tracks/64OpsXJO3i5nebXQFPBFp7	https://api.spotify.com/v1/audio-analysis/64OpsXJO3i5nebXQFPBFp7	203044	4
3254	Flo Milli	Like That Bitch	spotify:track:7zoZd2MuTaQEdF1rlq6Vv1	19	0.782	0.844	10	-4.142	0	0.23	0.107	1.12e-06	0.295	0.76	77.435	audio_features	7zoZd2MuTaQEdF1rlq6Vv1	https://api.spotify.com/v1/tracks/7zoZd2MuTaQEdF1rlq6Vv1	https://api.spotify.com/v1/audio-analysis/7zoZd2MuTaQEdF1rlq6Vv1	203044	4
3255	Flo Milli	May I	spotify:track:1GcXzijYzyfMq6wryZjYW5	102	0.896	0.78	1	-3.547	1	0.202	0.0828	0.0	0.0857	0.85	106.032	audio_features	1GcXzijYzyfMq6wryZjYW5	https://api.spotify.com/v1/tracks/1GcXzijYzyfMq6wryZjYW5	https://api.spotify.com/v1/audio-analysis/1GcXzijYzyfMq6wryZjYW5	163019	4
3256	Flo Milli	Mood Everyday (Intro)	spotify:track:1ntusbeBPTG0OicSYm5a1e	18	0.803	0.475	6	-9.689	1	0.542	0.461	0.0026	0.148	0.813	79.991	audio_features	1ntusbeBPTG0OicSYm5a1e	https://api.spotify.com/v1/tracks/1ntusbeBPTG0OicSYm5a1e	https://api.spotify.com/v1/audio-analysis/1ntusbeBPTG0OicSYm5a1e	50750	4
3257	Flo Milli	My Attitude	spotify:track:75nCGDsQW8BQsCXQrhFmoK	2	0.903	0.615	2	-6.121	1	0.377	0.0369	0.0	0.0823	0.886	155.964	audio_features	75nCGDsQW8BQsCXQrhFmoK	https://api.spotify.com/v1/tracks/75nCGDsQW8BQsCXQrhFmoK	https://api.spotify.com/v1/audio-analysis/75nCGDsQW8BQsCXQrhFmoK	147909	4
3258	Flo Milli	Nasty Dancer	spotify:track:3XnGmNCws1ciL3TWcOU6Cs	1	0.899	0.711	1	-4.388	1	0.139	0.0135	0.0	0.204	0.126	127.018	audio_features	3XnGmNCws1ciL3TWcOU6Cs	https://api.spotify.com/v1/tracks/3XnGmNCws1ciL3TWcOU6Cs	https://api.spotify.com/v1/audio-analysis/3XnGmNCws1ciL3TWcOU6Cs	137931	4
3259	Flo Milli	Nasty Dancer	spotify:track:3XnGmNCws1ciL3TWcOU6Cs	1	0.899	0.711	1	-4.388	1	0.139	0.0135	0.0	0.204	0.126	127.018	audio_features	3XnGmNCws1ciL3TWcOU6Cs	https://api.spotify.com/v1/tracks/3XnGmNCws1ciL3TWcOU6Cs	https://api.spotify.com/v1/audio-analysis/3XnGmNCws1ciL3TWcOU6Cs	137931	4
3260	Flo Milli	Nasty Dancer	spotify:track:7itIhLBlKcpdaSqXRsSuW3	49	0.899	0.711	1	-4.388	1	0.139	0.0135	0.0	0.204	0.126	127.018	audio_features	7itIhLBlKcpdaSqXRsSuW3	https://api.spotify.com/v1/tracks/7itIhLBlKcpdaSqXRsSuW3	https://api.spotify.com/v1/audio-analysis/7itIhLBlKcpdaSqXRsSuW3	137931	4
3261	Flo Milli	Not Friendly	spotify:track:0Tb5CCa5fdrKzTT2wYCVxq	17	0.881	0.781	1	-4.932	1	0.184	0.0523	0.0	0.0928	0.659	139.977	audio_features	0Tb5CCa5fdrKzTT2wYCVxq	https://api.spotify.com/v1/tracks/0Tb5CCa5fdrKzTT2wYCVxq	https://api.spotify.com/v1/audio-analysis/0Tb5CCa5fdrKzTT2wYCVxq	234991	4
3262	Flo Milli	Not Friendly	spotify:track:2le8xbpMJ1aA0SpJZRMbRw	105	0.878	0.793	1	-4.744	1	0.188	0.0539	0.0	0.0934	0.656	139.99	audio_features	2le8xbpMJ1aA0SpJZRMbRw	https://api.spotify.com/v1/tracks/2le8xbpMJ1aA0SpJZRMbRw	https://api.spotify.com/v1/audio-analysis/2le8xbpMJ1aA0SpJZRMbRw	234991	4
3263	Flo Milli	PBC	spotify:track:4DDiIZDlRldzWuCp47TIhU	2	0.881	0.728	1	-4.479	1	0.109	0.0491	0.0522	0.0743	0.505	139.994	audio_features	4DDiIZDlRldzWuCp47TIhU	https://api.spotify.com/v1/tracks/4DDiIZDlRldzWuCp47TIhU	https://api.spotify.com/v1/audio-analysis/4DDiIZDlRldzWuCp47TIhU	154511	4
3264	Flo Milli	Pockets Bigger	spotify:track:6qwlA0caBeRjIlaqnucLrC	84	0.93	0.7	1	-4.279	0	0.277	0.0455	0.0	0.0993	0.823	117.075	audio_features	6qwlA0caBeRjIlaqnucLrC	https://api.spotify.com/v1/tracks/6qwlA0caBeRjIlaqnucLrC	https://api.spotify.com/v1/audio-analysis/6qwlA0caBeRjIlaqnucLrC	106763	4
3265	Flo Milli	Pussycat Doll	spotify:track:0rHCbvcGS3GkcU92lw0546	15	0.886	0.772	5	-5.497	0	0.177	0.228	0.0	0.0836	0.938	149.904	audio_features	0rHCbvcGS3GkcU92lw0546	https://api.spotify.com/v1/tracks/0rHCbvcGS3GkcU92lw0546	https://api.spotify.com/v1/audio-analysis/0rHCbvcGS3GkcU92lw0546	160000	4
3266	Flo Milli	Roaring 20s	spotify:track:5N4oNpf3YH76vNhXKc5usy	6	0.91	0.67	0	-7.115	1	0.392	0.266	6.85e-05	0.0452	0.786	137.101	audio_features	5N4oNpf3YH76vNhXKc5usy	https://api.spotify.com/v1/tracks/5N4oNpf3YH76vNhXKc5usy	https://api.spotify.com/v1/audio-analysis/5N4oNpf3YH76vNhXKc5usy	129145	4
3267	Flo Milli	Scuse Me	spotify:track:2jcZ0bbc2wLXiaBstKq2eJ	14	0.871	0.707	0	-3.817	1	0.278	0.372	0.0	0.11	0.678	140.088	audio_features	2jcZ0bbc2wLXiaBstKq2eJ	https://api.spotify.com/v1/tracks/2jcZ0bbc2wLXiaBstKq2eJ	https://api.spotify.com/v1/audio-analysis/2jcZ0bbc2wLXiaBstKq2eJ	164571	4
3268	Flo Milli	Send The Addy	spotify:track:3MGajKUU5qcEkGU9AQ2e2u	21	0.704	0.74	1	-4.193	1	0.415	0.116	0.0	0.0832	0.699	122.991	audio_features	3MGajKUU5qcEkGU9AQ2e2u	https://api.spotify.com/v1/tracks/3MGajKUU5qcEkGU9AQ2e2u	https://api.spotify.com/v1/audio-analysis/3MGajKUU5qcEkGU9AQ2e2u	132683	4
3269	Flo Milli	Weak	spotify:track:2eJ87on7uDqIvKobxuPpov	23	0.863	0.689	5	-4.18	0	0.0986	0.267	0.0	0.217	0.826	150.06	audio_features	2eJ87on7uDqIvKobxuPpov	https://api.spotify.com/v1/tracks/2eJ87on7uDqIvKobxuPpov	https://api.spotify.com/v1/audio-analysis/2eJ87on7uDqIvKobxuPpov	156074	4
3270	Flo Milli	Weak	spotify:track:599VJEzv4zz9vGKVEz3C7e	1	0.864	0.699	5	-4.103	0	0.0994	0.239	0.0	0.233	0.818	150.05	audio_features	599VJEzv4zz9vGKVEz3C7e	https://api.spotify.com/v1/tracks/599VJEzv4zz9vGKVEz3C7e	https://api.spotify.com/v1/audio-analysis/599VJEzv4zz9vGKVEz3C7e	155818	4
3271	Flo Rida	Cake - Challenge Version	spotify:track:6t2ubAB4iSYOuIpRAOGd4t	1	0.786	0.854	2	-4.247	1	0.0523	0.0729	1.63e-06	0.179	0.687	105.078	audio_features	6t2ubAB4iSYOuIpRAOGd4t	https://api.spotify.com/v1/tracks/6t2ubAB4iSYOuIpRAOGd4t	https://api.spotify.com/v1/audio-analysis/6t2ubAB4iSYOuIpRAOGd4t	157165	4
3272	Flo Rida	Club Can't Handle Me (feat. David Guetta)	spotify:track:6ebkx7Q5tTxrCxKq4GYj0Y	1	0.616	0.869	0	-3.911	1	0.0327	0.0283	0.0	0.064	0.473	127.966	audio_features	6ebkx7Q5tTxrCxKq4GYj0Y	https://api.spotify.com/v1/tracks/6ebkx7Q5tTxrCxKq4GYj0Y	https://api.spotify.com/v1/audio-analysis/6ebkx7Q5tTxrCxKq4GYj0Y	234560	4
3273	Flo Rida	Game Time (feat. Sage the Gemini)	spotify:track:2gZy1KFFKUgw3IbRNhZEz3	2	0.72	0.814	7	-4.533	1	0.0488	0.0208	0.00298	0.058	0.503	91.99	audio_features	2gZy1KFFKUgw3IbRNhZEz3	https://api.spotify.com/v1/tracks/2gZy1KFFKUgw3IbRNhZEz3	https://api.spotify.com/v1/audio-analysis/2gZy1KFFKUgw3IbRNhZEz3	193288	4
3274	Flo Rida	Hello Friday (feat. Jason Derulo)	spotify:track:2UIRHeHi72VP5WBMAfkPe5	2	0.768	0.881	9	-4.392	0	0.113	0.0188	3.65e-06	0.298	0.502	99.98	audio_features	2UIRHeHi72VP5WBMAfkPe5	https://api.spotify.com/v1/tracks/2UIRHeHi72VP5WBMAfkPe5	https://api.spotify.com/v1/audio-analysis/2UIRHeHi72VP5WBMAfkPe5	201238	4
3275	Flo Rida	Low (feat. T-Pain)	spotify:track:0CAfXk7DXMnon4gLudAp7J	91	0.918	0.609	10	-5.64	0	0.0791	0.0928	0.0	0.139	0.304	128.008	audio_features	0CAfXk7DXMnon4gLudAp7J	https://api.spotify.com/v1/tracks/0CAfXk7DXMnon4gLudAp7J	https://api.spotify.com/v1/audio-analysis/0CAfXk7DXMnon4gLudAp7J	231400	4
3276	Flo Rida	Right Round	spotify:track:3GpbwCm3YxiWDvy29Uo3vP	2	0.72	0.672	7	-6.852	1	0.0551	0.009	0.0	0.232	0.705	124.986	audio_features	3GpbwCm3YxiWDvy29Uo3vP	https://api.spotify.com/v1/tracks/3GpbwCm3YxiWDvy29Uo3vP	https://api.spotify.com/v1/audio-analysis/3GpbwCm3YxiWDvy29Uo3vP	204640	4
3277	Flo Rida	Sugar (feat. Wynter)	spotify:track:4shgvM4ClrZeDiflNJwlGd	3	0.738	0.868	1	-4.15	1	0.0348	0.0371	0.0	0.294	0.199	130.003	audio_features	4shgvM4ClrZeDiflNJwlGd	https://api.spotify.com/v1/tracks/4shgvM4ClrZeDiflNJwlGd	https://api.spotify.com/v1/audio-analysis/4shgvM4ClrZeDiflNJwlGd	252933	4
3278	Flo Rida	Wild Ones (feat. Sia)	spotify:track:1NpW5kyvO4XrNJ3rnfcNy3	4	0.608	0.86	5	-5.324	0	0.0554	0.0991	0.0	0.262	0.437	127.075	audio_features	1NpW5kyvO4XrNJ3rnfcNy3	https://api.spotify.com/v1/tracks/1NpW5kyvO4XrNJ3rnfcNy3	https://api.spotify.com/v1/audio-analysis/1NpW5kyvO4XrNJ3rnfcNy3	232947	4
3279	Floetry	Floetic	spotify:track:21z6OpNQIS9qD7xyty7OeR	1	0.746	0.635	6	-5.767	1	0.149	0.241	0.0	0.0926	0.701	92.993	audio_features	21z6OpNQIS9qD7xyty7OeR	https://api.spotify.com/v1/tracks/21z6OpNQIS9qD7xyty7OeR	https://api.spotify.com/v1/audio-analysis/21z6OpNQIS9qD7xyty7OeR	246493	4
3280	Florence + The Machine	Dog Days Are Over	spotify:track:1YLJVmuzeM2YSUkCCaTNUB	2	0.492	0.81	7	-5.315	1	0.0847	0.0416	0.00379	0.117	0.245	149.954	audio_features	1YLJVmuzeM2YSUkCCaTNUB	https://api.spotify.com/v1/tracks/1YLJVmuzeM2YSUkCCaTNUB	https://api.spotify.com/v1/audio-analysis/1YLJVmuzeM2YSUkCCaTNUB	251840	4
3281	Florida Georgia Line	Cruise	spotify:track:0i5el041vd6nxrGEU8QRxy	26	0.457	0.948	10	-3.364	1	0.0354	0.0191	0.0	0.0536	0.878	148.0	audio_features	0i5el041vd6nxrGEU8QRxy	https://api.spotify.com/v1/tracks/0i5el041vd6nxrGEU8QRxy	https://api.spotify.com/v1/audio-analysis/0i5el041vd6nxrGEU8QRxy	208960	4
3282	Florida Georgia Line	H.O.L.Y.	spotify:track:0BCy325UZyR9z0t0uxwn2N	12	0.523	0.666	7	-4.081	0	0.0327	0.401	0.0	0.0728	0.564	78.077	audio_features	0BCy325UZyR9z0t0uxwn2N	https://api.spotify.com/v1/tracks/0BCy325UZyR9z0t0uxwn2N	https://api.spotify.com/v1/audio-analysis/0BCy325UZyR9z0t0uxwn2N	194187	4
3283	Florida Georgia Line	H.O.L.Y.	spotify:track:2tUJbvjNznjNZfCeKtkhGm	20	0.523	0.666	7	-4.081	0	0.0328	0.401	0.0	0.0726	0.562	78.075	audio_features	2tUJbvjNznjNZfCeKtkhGm	https://api.spotify.com/v1/tracks/2tUJbvjNznjNZfCeKtkhGm	https://api.spotify.com/v1/audio-analysis/2tUJbvjNznjNZfCeKtkhGm	194760	4
3284	Florida Georgia Line	Smooth	spotify:track:31x4wWBghN7f5PiEZUmcAW	2	0.477	0.848	6	-5.419	1	0.0558	0.286	4.77e-05	0.673	0.33	161.014	audio_features	31x4wWBghN7f5PiEZUmcAW	https://api.spotify.com/v1/tracks/31x4wWBghN7f5PiEZUmcAW	https://api.spotify.com/v1/audio-analysis/31x4wWBghN7f5PiEZUmcAW	170200	4
3285	Florist	Vacation	spotify:track:2aexHUGNNnRaqyBWJekBB5	1	0.615	0.269	0	-13.939	1	0.0346	0.847	0.129	0.0756	0.112	107.605	audio_features	2aexHUGNNnRaqyBWJekBB5	https://api.spotify.com/v1/tracks/2aexHUGNNnRaqyBWJekBB5	https://api.spotify.com/v1/audio-analysis/2aexHUGNNnRaqyBWJekBB5	227139	4
3286	Floyd Fuji	Mint	spotify:track:7I1T2USneJfcr4zzuGxER1	1	0.546	0.488	8	-9.774	1	0.0659	0.615	0.00827	0.114	0.447	67.78	audio_features	7I1T2USneJfcr4zzuGxER1	https://api.spotify.com/v1/tracks/7I1T2USneJfcr4zzuGxER1	https://api.spotify.com/v1/audio-analysis/7I1T2USneJfcr4zzuGxER1	169412	4
3287	Flozigg	Inner Piece	spotify:track:2edMcBboRTfVBYqXYn8so3	1	0.626	0.569	5	-6.91	0	0.37	0.4	1.42e-06	0.113	0.762	86.672	audio_features	2edMcBboRTfVBYqXYn8so3	https://api.spotify.com/v1/tracks/2edMcBboRTfVBYqXYn8so3	https://api.spotify.com/v1/audio-analysis/2edMcBboRTfVBYqXYn8so3	135172	4
3288	Flozigg	July	spotify:track:4YlILE2n0WAW8ZIQdutoOx	75	0.882	0.371	10	-9.393	0	0.0502	0.215	0.000618	0.0747	0.796	101.038	audio_features	4YlILE2n0WAW8ZIQdutoOx	https://api.spotify.com/v1/tracks/4YlILE2n0WAW8ZIQdutoOx	https://api.spotify.com/v1/audio-analysis/4YlILE2n0WAW8ZIQdutoOx	178954	4
3289	Flozigg	MUTUAL	spotify:track:34dEWnWlThEqkHiASAy0ks	94	0.731	0.455	6	-6.499	0	0.175	0.479	0.0	0.0888	0.828	130.113	audio_features	34dEWnWlThEqkHiASAy0ks	https://api.spotify.com/v1/tracks/34dEWnWlThEqkHiASAy0ks	https://api.spotify.com/v1/audio-analysis/34dEWnWlThEqkHiASAy0ks	169846	4
3290	Flume	Change	spotify:track:1bGtssyUuyKCbSEt23Zke9	1	0.652	0.769	6	-6.45	1	0.0381	0.00135	0.566	0.107	0.482	96.982	audio_features	1bGtssyUuyKCbSEt23Zke9	https://api.spotify.com/v1/tracks/1bGtssyUuyKCbSEt23Zke9	https://api.spotify.com/v1/audio-analysis/1bGtssyUuyKCbSEt23Zke9	150073	4
3291	Flume	Hyperreal	spotify:track:5NsruZ9uIydV0A196WZjkV	1	0.675	0.843	11	-5.205	0	0.3	0.0358	0.064	0.152	0.536	110.034	audio_features	5NsruZ9uIydV0A196WZjkV	https://api.spotify.com/v1/tracks/5NsruZ9uIydV0A196WZjkV	https://api.spotify.com/v1/audio-analysis/5NsruZ9uIydV0A196WZjkV	254063	4
3292	Flume	Never Be Like You (feat. Kai)	spotify:track:5WI2ltQIdwgzf1SNE76JyR	126	0.444	0.557	0	-5.476	1	0.0602	0.453	0.0	0.152	0.296	115.058	audio_features	5WI2ltQIdwgzf1SNE76JyR	https://api.spotify.com/v1/tracks/5WI2ltQIdwgzf1SNE76JyR	https://api.spotify.com/v1/audio-analysis/5WI2ltQIdwgzf1SNE76JyR	234910	4
3293	Flume	On Top (feat. T-Shirt)	spotify:track:1iLH4eIX2JISmOqLQb9hDQ	1	0.528	0.757	6	-5.423	1	0.212	0.00957	5.53e-05	0.145	0.304	93.007	audio_features	1iLH4eIX2JISmOqLQb9hDQ	https://api.spotify.com/v1/tracks/1iLH4eIX2JISmOqLQb9hDQ	https://api.spotify.com/v1/audio-analysis/1iLH4eIX2JISmOqLQb9hDQ	231106	4
3294	Flwr Chyld	Good Mornin'	spotify:track:31DhZKH7E1T41TAnK0qyC5	1	0.914	0.449	1	-9.353	1	0.242	0.00234	0.13	0.166	0.41	96.101	audio_features	31DhZKH7E1T41TAnK0qyC5	https://api.spotify.com/v1/tracks/31DhZKH7E1T41TAnK0qyC5	https://api.spotify.com/v1/audio-analysis/31DhZKH7E1T41TAnK0qyC5	142352	4
3295	Flwr Chyld	Morning Dew	spotify:track:47x551ZVn0hgo3zjHs6MN2	33	0.841	0.373	1	-10.772	1	0.12	0.0331	0.887	0.112	0.824	124.012	audio_features	47x551ZVn0hgo3zjHs6MN2	https://api.spotify.com/v1/tracks/47x551ZVn0hgo3zjHs6MN2	https://api.spotify.com/v1/audio-analysis/47x551ZVn0hgo3zjHs6MN2	81000	1
3296	Flying Lotus	Black Balloons Reprise - Instrumental	spotify:track:7nMiAELV3eN9m0TG51tnuj	1	0.725	0.508	1	-7.091	1	0.0531	0.02	0.843	0.123	0.234	87.964	audio_features	7nMiAELV3eN9m0TG51tnuj	https://api.spotify.com/v1/tracks/7nMiAELV3eN9m0TG51tnuj	https://api.spotify.com/v1/audio-analysis/7nMiAELV3eN9m0TG51tnuj	161972	4
3297	Fona	Fried Chicken	spotify:track:2967onGcEkaRUIR4op8y4N	1	0.552	0.261	2	-17.462	0	0.184	0.898	0.00644	0.404	0.331	153.701	audio_features	2967onGcEkaRUIR4op8y4N	https://api.spotify.com/v1/tracks/2967onGcEkaRUIR4op8y4N	https://api.spotify.com/v1/audio-analysis/2967onGcEkaRUIR4op8y4N	95081	4
3298	Fona	Gelato	spotify:track:6J4Rm2sXHrUx6TQ4P4tgaL	1	0.582	0.219	1	-15.987	0	0.0719	0.306	0.254	0.13	0.464	82.366	audio_features	6J4Rm2sXHrUx6TQ4P4tgaL	https://api.spotify.com/v1/tracks/6J4Rm2sXHrUx6TQ4P4tgaL	https://api.spotify.com/v1/audio-analysis/6J4Rm2sXHrUx6TQ4P4tgaL	68145	4
3299	Foogiano	BACKEND (feat. Gucci Mane & Jacquees)	spotify:track:7eEU909QFiAuzQGgg4wTeP	97	0.852	0.687	1	-5.957	1	0.107	0.0918	0.0	0.0965	0.447	119.977	audio_features	7eEU909QFiAuzQGgg4wTeP	https://api.spotify.com/v1/tracks/7eEU909QFiAuzQGgg4wTeP	https://api.spotify.com/v1/audio-analysis/7eEU909QFiAuzQGgg4wTeP	185064	4
3300	For All Seasons	Bigger Than	spotify:track:78LXt7FLfcAcUjxBIUmUvm	1	0.452	0.822	9	-5.127	1	0.0431	0.00567	8.7e-06	0.458	0.17	76.059	audio_features	78LXt7FLfcAcUjxBIUmUvm	https://api.spotify.com/v1/tracks/78LXt7FLfcAcUjxBIUmUvm	https://api.spotify.com/v1/audio-analysis/78LXt7FLfcAcUjxBIUmUvm	265173	4
3301	For All Seasons	Clarity	spotify:track:5lvxQsnOodNOJt0wriPETO	1	0.534	0.811	8	-4.342	1	0.0428	0.0148	0.0	0.111	0.548	140.082	audio_features	5lvxQsnOodNOJt0wriPETO	https://api.spotify.com/v1/tracks/5lvxQsnOodNOJt0wriPETO	https://api.spotify.com/v1/audio-analysis/5lvxQsnOodNOJt0wriPETO	230107	4
3302	For All Seasons	Every Good Thing	spotify:track:6zhK6WjjKUdNjP4LZ402Dg	1	0.664	0.732	9	-3.83	1	0.0503	0.0303	0.000198	0.119	0.494	110.047	audio_features	6zhK6WjjKUdNjP4LZ402Dg	https://api.spotify.com/v1/tracks/6zhK6WjjKUdNjP4LZ402Dg	https://api.spotify.com/v1/audio-analysis/6zhK6WjjKUdNjP4LZ402Dg	223459	4
3303	For All Seasons	Give Me Faith	spotify:track:6LZuaXBxOZLvZIsfCyZMXq	1	0.272	0.653	2	-7.241	1	0.0444	0.0246	3.17e-05	0.13	0.167	142.045	audio_features	6LZuaXBxOZLvZIsfCyZMXq	https://api.spotify.com/v1/tracks/6LZuaXBxOZLvZIsfCyZMXq	https://api.spotify.com/v1/audio-analysis/6LZuaXBxOZLvZIsfCyZMXq	259517	4
3304	For All Seasons	Higher	spotify:track:2PBzPLKKjPgZ25IqwRWSR0	1	0.587	0.768	5	-4.637	1	0.0396	0.0629	0.0	0.0981	0.536	99.014	audio_features	2PBzPLKKjPgZ25IqwRWSR0	https://api.spotify.com/v1/tracks/2PBzPLKKjPgZ25IqwRWSR0	https://api.spotify.com/v1/audio-analysis/2PBzPLKKjPgZ25IqwRWSR0	205960	4
3305	For All Seasons	No Other	spotify:track:0iRaGNG7m67ikqd5XcMGAg	2	0.522	0.748	4	-5.41	1	0.0476	0.0298	0.0	0.117	0.274	114.973	audio_features	0iRaGNG7m67ikqd5XcMGAg	https://api.spotify.com/v1/tracks/0iRaGNG7m67ikqd5XcMGAg	https://api.spotify.com/v1/audio-analysis/0iRaGNG7m67ikqd5XcMGAg	232400	4
