	artist_name	track_name	uri	plays	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	type	id	track_href	analysis_url	duration_ms	time_signature	0_y	User
9125	Tears For Fears	Shout	spotify:track:2gQaQUhDCNGfBVXTvxAmXQ	7	0.511	0.942	0.0	-10.407	1.0	0.0429	0.174	1.87e-05	0.139	0.498	97.909	audio_features	2gQaQUhDCNGfBVXTvxAmXQ	https://api.spotify.com/v1/tracks/2gQaQUhDCNGfBVXTvxAmXQ	https://api.spotify.com/v1/audio-analysis/2gQaQUhDCNGfBVXTvxAmXQ	393667.0	4.0		Sean
9126	Tears For Fears	Shout	spotify:track:2gQaQUhDCNGfBVXTvxAmXQ	7	0.511	0.942	0.0	-10.407	1.0	0.0429	0.174	1.87e-05	0.139	0.498	97.909	audio_features	2gQaQUhDCNGfBVXTvxAmXQ	https://api.spotify.com/v1/tracks/2gQaQUhDCNGfBVXTvxAmXQ	https://api.spotify.com/v1/audio-analysis/2gQaQUhDCNGfBVXTvxAmXQ	393667.0	4.0		Sean
9127	Tears For Fears	Woman In Chains	spotify:track:5jmwL2MniQj9ldptIm1h1B	1	0.434	0.609	5.0	-8.295	1.0	0.0306	0.0232	0.00108	0.0557	0.372	159.994	audio_features	5jmwL2MniQj9ldptIm1h1B	https://api.spotify.com/v1/tracks/5jmwL2MniQj9ldptIm1h1B	https://api.spotify.com/v1/audio-analysis/5jmwL2MniQj9ldptIm1h1B	391000.0	4.0		Sean
9128	Ted Fresco	Sunny Day	spotify:track:26566DizCMEaVKT1CQEoAY	5	0.715	0.563	10.0	-4.297	1.0	0.0697	0.325	0.00153	0.0937	0.465	89.964	audio_features	26566DizCMEaVKT1CQEoAY	https://api.spotify.com/v1/tracks/26566DizCMEaVKT1CQEoAY	https://api.spotify.com/v1/audio-analysis/26566DizCMEaVKT1CQEoAY	108417.0	4.0		Sean
9129	Ted Fresco	Sunny Day	spotify:track:26566DizCMEaVKT1CQEoAY	5	0.715	0.563	10.0	-4.297	1.0	0.0697	0.325	0.00153	0.0937	0.465	89.964	audio_features	26566DizCMEaVKT1CQEoAY	https://api.spotify.com/v1/tracks/26566DizCMEaVKT1CQEoAY	https://api.spotify.com/v1/audio-analysis/26566DizCMEaVKT1CQEoAY	108417.0	4.0		Sean
9130	Teddy Robin	"小丑 - 電影""多情種""主題曲"	spotify:track:1WcptkUcjI46h99fjqXkmf	2	0.416	0.454	2.0	-7.559	0.0	0.0276	0.588	5.35e-05	0.0906	0.257	83.065	audio_features	1WcptkUcjI46h99fjqXkmf	https://api.spotify.com/v1/tracks/1WcptkUcjI46h99fjqXkmf	https://api.spotify.com/v1/audio-analysis/1WcptkUcjI46h99fjqXkmf	219400.0	4.0		Sean
9131	Teddy Robin	"小丑 - 電影""多情種""主題曲"	spotify:track:1WcptkUcjI46h99fjqXkmf	2	0.416	0.454	2.0	-7.559	0.0	0.0276	0.588	5.35e-05	0.0906	0.257	83.065	audio_features	1WcptkUcjI46h99fjqXkmf	https://api.spotify.com/v1/tracks/1WcptkUcjI46h99fjqXkmf	https://api.spotify.com/v1/audio-analysis/1WcptkUcjI46h99fjqXkmf	219400.0	4.0		Sean
9132	Tee Grizzley	Melody	spotify:track:4YVQ6oy6fbMmG0T99rnsHD	1	0.743	0.685	10.0	-6.172	0.0	0.248	0.123	0.0	0.118	0.568	147.815	audio_features	4YVQ6oy6fbMmG0T99rnsHD	https://api.spotify.com/v1/tracks/4YVQ6oy6fbMmG0T99rnsHD	https://api.spotify.com/v1/audio-analysis/4YVQ6oy6fbMmG0T99rnsHD	220541.0	4.0		Sean
9133	Tee Lopes	Hi-Spec Robo Go! - Hard Boiled Heavy Boss	spotify:track:5k4sx22vkUuTtaW2B1j9Xo	2	0.504	0.988	0.0	-6.86	1.0	0.0723	0.000156	0.925	0.309	0.973	149.969	audio_features	5k4sx22vkUuTtaW2B1j9Xo	https://api.spotify.com/v1/tracks/5k4sx22vkUuTtaW2B1j9Xo	https://api.spotify.com/v1/audio-analysis/5k4sx22vkUuTtaW2B1j9Xo	108800.0	4.0		Sean
9134	Tee Lopes	Hi-Spec Robo Go! - Hard Boiled Heavy Boss	spotify:track:5k4sx22vkUuTtaW2B1j9Xo	2	0.504	0.988	0.0	-6.86	1.0	0.0723	0.000156	0.925	0.309	0.973	149.969	audio_features	5k4sx22vkUuTtaW2B1j9Xo	https://api.spotify.com/v1/tracks/5k4sx22vkUuTtaW2B1j9Xo	https://api.spotify.com/v1/audio-analysis/5k4sx22vkUuTtaW2B1j9Xo	108800.0	4.0		Sean
9135	Tee Lopes	Hydro City Zone Act 2	spotify:track:4dnJ1G4Uj5bobjxSpAKTTh	1	0.592	0.894	8.0	-7.266	1.0	0.032	8.53e-05	0.883	0.117	0.944	128.373	audio_features	4dnJ1G4Uj5bobjxSpAKTTh	https://api.spotify.com/v1/tracks/4dnJ1G4Uj5bobjxSpAKTTh	https://api.spotify.com/v1/audio-analysis/4dnJ1G4Uj5bobjxSpAKTTh	127600.0	4.0		Sean
9136	Teebs	While You Doooo	spotify:track:2y26A8ntk24DSH0cXe8zpB	1	0.829	0.9	10.0	-6.575	0.0	0.238	0.268	0.689	0.131	0.684	93.764	audio_features	2y26A8ntk24DSH0cXe8zpB	https://api.spotify.com/v1/tracks/2y26A8ntk24DSH0cXe8zpB	https://api.spotify.com/v1/audio-analysis/2y26A8ntk24DSH0cXe8zpB	91011.0	4.0		Sean
9137	Teedra Moses	Be Your Girl (Kaytranada Edition)	spotify:track:38spM0LahLUfQhOMAqA7AI	129	0.864	0.682	6.0	-6.73	0.0	0.386	0.208	5.27e-06	0.1	0.268	115.012	audio_features	38spM0LahLUfQhOMAqA7AI	https://api.spotify.com/v1/tracks/38spM0LahLUfQhOMAqA7AI	https://api.spotify.com/v1/audio-analysis/38spM0LahLUfQhOMAqA7AI	268087.0	4.0		Sean
9138	Teedra Moses	Be Your Girl (Kaytranada Edition)	spotify:track:38spM0LahLUfQhOMAqA7AI	129	0.864	0.682	6.0	-6.73	0.0	0.386	0.208	5.27e-06	0.1	0.268	115.012	audio_features	38spM0LahLUfQhOMAqA7AI	https://api.spotify.com/v1/tracks/38spM0LahLUfQhOMAqA7AI	https://api.spotify.com/v1/audio-analysis/38spM0LahLUfQhOMAqA7AI	268087.0	4.0		Sean
9139	Tegan and Sara	Closer	spotify:track:4dTVgHZFPlaq9nPbLVVLSG	27	0.588	0.751	0.0	-7.588	1.0	0.0328	0.00174	6.57e-05	0.353	0.52	136.979	audio_features	4dTVgHZFPlaq9nPbLVVLSG	https://api.spotify.com/v1/tracks/4dTVgHZFPlaq9nPbLVVLSG	https://api.spotify.com/v1/audio-analysis/4dTVgHZFPlaq9nPbLVVLSG	209280.0	4.0		Sean
9140	Tegan and Sara	Closer	spotify:track:4dTVgHZFPlaq9nPbLVVLSG	27	0.588	0.751	0.0	-7.588	1.0	0.0328	0.00174	6.57e-05	0.353	0.52	136.979	audio_features	4dTVgHZFPlaq9nPbLVVLSG	https://api.spotify.com/v1/tracks/4dTVgHZFPlaq9nPbLVVLSG	https://api.spotify.com/v1/audio-analysis/4dTVgHZFPlaq9nPbLVVLSG	209280.0	4.0		Sean
9141	Televisor	Break Loose	spotify:track:40vxyMiqiIpiRmHqQkdQj2	2	0.711	0.792	0.0	-5.89	0.0	0.111	0.0656	5.59e-05	0.371	0.766	120.013	audio_features	40vxyMiqiIpiRmHqQkdQj2	https://api.spotify.com/v1/tracks/40vxyMiqiIpiRmHqQkdQj2	https://api.spotify.com/v1/audio-analysis/40vxyMiqiIpiRmHqQkdQj2	219273.0	4.0		Sean
9142	Televisor	Break Loose	spotify:track:40vxyMiqiIpiRmHqQkdQj2	2	0.711	0.792	0.0	-5.89	0.0	0.111	0.0656	5.59e-05	0.371	0.766	120.013	audio_features	40vxyMiqiIpiRmHqQkdQj2	https://api.spotify.com/v1/tracks/40vxyMiqiIpiRmHqQkdQj2	https://api.spotify.com/v1/audio-analysis/40vxyMiqiIpiRmHqQkdQj2	219273.0	4.0		Sean
9143	Televisor	Find That Someone	spotify:track:1ATe6SfYWIrsK7L7w7OmdN	1	0.659	0.948	9.0	-2.007	1.0	0.29	0.00363	0.00103	0.0714	0.617	125.042	audio_features	1ATe6SfYWIrsK7L7w7OmdN	https://api.spotify.com/v1/tracks/1ATe6SfYWIrsK7L7w7OmdN	https://api.spotify.com/v1/audio-analysis/1ATe6SfYWIrsK7L7w7OmdN	228000.0	4.0		Sean
9144	Tep No	The Last Ones Standing	spotify:track:4X6wMQec2NHdBhEGUwqUFV	1	0.755	0.724	3.0	-5.97	1.0	0.0458	0.356	0.00324	0.0742	0.505	110.946	audio_features	4X6wMQec2NHdBhEGUwqUFV	https://api.spotify.com/v1/tracks/4X6wMQec2NHdBhEGUwqUFV	https://api.spotify.com/v1/audio-analysis/4X6wMQec2NHdBhEGUwqUFV	208386.0	4.0		Sean
9145	Tesk	First Lights	spotify:track:32tUPOuX5hVy8KlQ1BovtW	1	0.794	0.285	11.0	-8.426	0.0	0.0356	0.00595	0.652	0.109	0.461	94.042	audio_features	32tUPOuX5hVy8KlQ1BovtW	https://api.spotify.com/v1/tracks/32tUPOuX5hVy8KlQ1BovtW	https://api.spotify.com/v1/audio-analysis/32tUPOuX5hVy8KlQ1BovtW	112354.0	4.0		Sean
9146	Tesk	Letter	spotify:track:4jYJV3rxH5XiVfwH8pdbDM	1	0.495	0.364	8.0	-8.503	0.0	0.0394	0.771	0.594	0.0852	0.358	172.058	audio_features	4jYJV3rxH5XiVfwH8pdbDM	https://api.spotify.com/v1/tracks/4jYJV3rxH5XiVfwH8pdbDM	https://api.spotify.com/v1/audio-analysis/4jYJV3rxH5XiVfwH8pdbDM	122791.0	4.0		Sean
9147	Tesk	Letter	spotify:track:4jYJV3rxH5XiVfwH8pdbDM	1	0.495	0.364	8.0	-8.503	0.0	0.0394	0.771	0.594	0.0852	0.358	172.058	audio_features	4jYJV3rxH5XiVfwH8pdbDM	https://api.spotify.com/v1/tracks/4jYJV3rxH5XiVfwH8pdbDM	https://api.spotify.com/v1/audio-analysis/4jYJV3rxH5XiVfwH8pdbDM	122791.0	4.0		Sean
9148	Tevomxntana	Heaven Sent	spotify:track:0kuP3lMxCikBd7nPBIdjv8	4	0.379	0.795	7.0	-8.928	0.0	0.0542	0.281	0.00234	0.0932	0.222	94.503	audio_features	0kuP3lMxCikBd7nPBIdjv8	https://api.spotify.com/v1/tracks/0kuP3lMxCikBd7nPBIdjv8	https://api.spotify.com/v1/audio-analysis/0kuP3lMxCikBd7nPBIdjv8	150001.0	3.0		Sean
9149	Tevomxntana	Heaven Sent	spotify:track:0kuP3lMxCikBd7nPBIdjv8	4	0.379	0.795	7.0	-8.928	0.0	0.0542	0.281	0.00234	0.0932	0.222	94.503	audio_features	0kuP3lMxCikBd7nPBIdjv8	https://api.spotify.com/v1/tracks/0kuP3lMxCikBd7nPBIdjv8	https://api.spotify.com/v1/audio-analysis/0kuP3lMxCikBd7nPBIdjv8	150001.0	3.0		Sean
9150	Tha Krew	Krew-Libs (feat. Mr Hotspot)	spotify:track:7Bi2D31hyzLrmiNnHxaLnS	2	0.98	0.62	8.0	-10.714	1.0	0.26	0.000158	0.00193	0.103	0.662	130.031	audio_features	7Bi2D31hyzLrmiNnHxaLnS	https://api.spotify.com/v1/tracks/7Bi2D31hyzLrmiNnHxaLnS	https://api.spotify.com/v1/audio-analysis/7Bi2D31hyzLrmiNnHxaLnS	163200.0	4.0		Sean
9151	Tha Krew	Krew-Libs (feat. Mr Hotspot)	spotify:track:7Bi2D31hyzLrmiNnHxaLnS	2	0.98	0.62	8.0	-10.714	1.0	0.26	0.000158	0.00193	0.103	0.662	130.031	audio_features	7Bi2D31hyzLrmiNnHxaLnS	https://api.spotify.com/v1/tracks/7Bi2D31hyzLrmiNnHxaLnS	https://api.spotify.com/v1/audio-analysis/7Bi2D31hyzLrmiNnHxaLnS	163200.0	4.0		Sean
9152	Thanh	No Fun to Do	spotify:track:0JxkElxVcapNU3ql6hROlh	37	0.864	0.703	8.0	-9.899	1.0	0.231	0.373	0.12	0.0427	0.66	132.956	audio_features	0JxkElxVcapNU3ql6hROlh	https://api.spotify.com/v1/tracks/0JxkElxVcapNU3ql6hROlh	https://api.spotify.com/v1/audio-analysis/0JxkElxVcapNU3ql6hROlh	113659.0	4.0		Sean
9153	Thanh	No Fun to Do	spotify:track:0JxkElxVcapNU3ql6hROlh	37	0.864	0.703	8.0	-9.899	1.0	0.231	0.373	0.12	0.0427	0.66	132.956	audio_features	0JxkElxVcapNU3ql6hROlh	https://api.spotify.com/v1/tracks/0JxkElxVcapNU3ql6hROlh	https://api.spotify.com/v1/audio-analysis/0JxkElxVcapNU3ql6hROlh	113659.0	4.0		Sean
9154	Thanh	Soju on Sunday	spotify:track:5ZjVdUQLnSmCH795ZJw2iA	45	0.575	0.531	1.0	-5.303	1.0	0.0435	0.879	0.0	0.136	0.078	157.041	audio_features	5ZjVdUQLnSmCH795ZJw2iA	https://api.spotify.com/v1/tracks/5ZjVdUQLnSmCH795ZJw2iA	https://api.spotify.com/v1/audio-analysis/5ZjVdUQLnSmCH795ZJw2iA	125350.0	4.0		Sean
9155	Thanh	Soju on Sunday	spotify:track:5ZjVdUQLnSmCH795ZJw2iA	45	0.575	0.531	1.0	-5.303	1.0	0.0435	0.879	0.0	0.136	0.078	157.041	audio_features	5ZjVdUQLnSmCH795ZJw2iA	https://api.spotify.com/v1/tracks/5ZjVdUQLnSmCH795ZJw2iA	https://api.spotify.com/v1/audio-analysis/5ZjVdUQLnSmCH795ZJw2iA	125350.0	4.0		Sean
9156	That Poppy	Altar	spotify:track:2nKzhen7U2hJqZSKJcg8Ei	16	0.674	0.76	5.0	-3.213	1.0	0.0458	0.072	0.0	0.129	0.841	131.977	audio_features	2nKzhen7U2hJqZSKJcg8Ei	https://api.spotify.com/v1/tracks/2nKzhen7U2hJqZSKJcg8Ei	https://api.spotify.com/v1/audio-analysis/2nKzhen7U2hJqZSKJcg8Ei	160400.0	4.0		Sean
9157	That Poppy	Altar	spotify:track:2nKzhen7U2hJqZSKJcg8Ei	16	0.674	0.76	5.0	-3.213	1.0	0.0458	0.072	0.0	0.129	0.841	131.977	audio_features	2nKzhen7U2hJqZSKJcg8Ei	https://api.spotify.com/v1/tracks/2nKzhen7U2hJqZSKJcg8Ei	https://api.spotify.com/v1/audio-analysis/2nKzhen7U2hJqZSKJcg8Ei	160400.0	4.0		Sean
9158	The 1975	About You	spotify:track:1fDFHXcykq4iw8Gg7s5hG9	1	0.416	0.762	2.0	-7.385	1.0	0.0279	0.312	0.804	0.0559	0.461	95.967	audio_features	1fDFHXcykq4iw8Gg7s5hG9	https://api.spotify.com/v1/tracks/1fDFHXcykq4iw8Gg7s5hG9	https://api.spotify.com/v1/audio-analysis/1fDFHXcykq4iw8Gg7s5hG9	326491.0	4.0		Sean
9159	The 9ine	Turn Me On (with Jada Kingdom)	spotify:track:3RN7OlUay6Atp5cFjrbkPe	2	0.473	0.537	5.0	-7.287	0.0	0.219	0.0917	0.0	0.106	0.397	92.078	audio_features	3RN7OlUay6Atp5cFjrbkPe	https://api.spotify.com/v1/tracks/3RN7OlUay6Atp5cFjrbkPe	https://api.spotify.com/v1/audio-analysis/3RN7OlUay6Atp5cFjrbkPe	168584.0	4.0		Sean
9160	The 9ine	Turn Me On (with Jada Kingdom)	spotify:track:3RN7OlUay6Atp5cFjrbkPe	2	0.473	0.537	5.0	-7.287	0.0	0.219	0.0917	0.0	0.106	0.397	92.078	audio_features	3RN7OlUay6Atp5cFjrbkPe	https://api.spotify.com/v1/tracks/3RN7OlUay6Atp5cFjrbkPe	https://api.spotify.com/v1/audio-analysis/3RN7OlUay6Atp5cFjrbkPe	168584.0	4.0		Sean
9161	The Amity Affliction	Give It All	spotify:track:0y2bqyIyVQrGnbqJZy6Kli	1	0.179	0.858	10.0	-4.885	0.0	0.119	0.00208	0.0	0.102	0.133	194.218	audio_features	0y2bqyIyVQrGnbqJZy6Kli	https://api.spotify.com/v1/tracks/0y2bqyIyVQrGnbqJZy6Kli	https://api.spotify.com/v1/audio-analysis/0y2bqyIyVQrGnbqJZy6Kli	294907.0	4.0		Sean
9162	The Amity Affliction	Give It All	spotify:track:0y2bqyIyVQrGnbqJZy6Kli	1	0.179	0.858	10.0	-4.885	0.0	0.119	0.00208	0.0	0.102	0.133	194.218	audio_features	0y2bqyIyVQrGnbqJZy6Kli	https://api.spotify.com/v1/tracks/0y2bqyIyVQrGnbqJZy6Kli	https://api.spotify.com/v1/audio-analysis/0y2bqyIyVQrGnbqJZy6Kli	294907.0	4.0		Sean
9163	The Amity Affliction	Lost & Fading	spotify:track:5OnFk36NsrcOkWgAZnn5bN	1	0.454	0.965	11.0	-3.701	0.0	0.0918	7.44e-05	0.0	0.235	0.174	103.98	audio_features	5OnFk36NsrcOkWgAZnn5bN	https://api.spotify.com/v1/tracks/5OnFk36NsrcOkWgAZnn5bN	https://api.spotify.com/v1/audio-analysis/5OnFk36NsrcOkWgAZnn5bN	271293.0	4.0		Sean
9164	The Animals	House Of The Rising Sun	spotify:track:7BY005dacJkbO6EPiOh2wb	2	0.295	0.584	9.0	-6.696	0.0	0.0345	0.000385	0.218	0.0996	0.228	117.2	audio_features	7BY005dacJkbO6EPiOh2wb	https://api.spotify.com/v1/tracks/7BY005dacJkbO6EPiOh2wb	https://api.spotify.com/v1/audio-analysis/7BY005dacJkbO6EPiOh2wb	271280.0	3.0		Sean
9165	The Animals	House Of The Rising Sun	spotify:track:7BY005dacJkbO6EPiOh2wb	2	0.295	0.584	9.0	-6.696	0.0	0.0345	0.000385	0.218	0.0996	0.228	117.2	audio_features	7BY005dacJkbO6EPiOh2wb	https://api.spotify.com/v1/tracks/7BY005dacJkbO6EPiOh2wb	https://api.spotify.com/v1/audio-analysis/7BY005dacJkbO6EPiOh2wb	271280.0	3.0		Sean
9166	The Antidotes	Sweet Harmony Revisited - re:plus remix	spotify:track:2pF6I09DG3kWmJoKfLyp9m	199	0.734	0.809	11.0	-6.644	1.0	0.0748	0.473	6.8e-05	0.191	0.812	95.988	audio_features	2pF6I09DG3kWmJoKfLyp9m	https://api.spotify.com/v1/tracks/2pF6I09DG3kWmJoKfLyp9m	https://api.spotify.com/v1/audio-analysis/2pF6I09DG3kWmJoKfLyp9m	251773.0	4.0		Sean
9167	The Antidotes	Sweet Harmony Revisited - re:plus remix	spotify:track:2pF6I09DG3kWmJoKfLyp9m	199	0.734	0.809	11.0	-6.644	1.0	0.0748	0.473	6.8e-05	0.191	0.812	95.988	audio_features	2pF6I09DG3kWmJoKfLyp9m	https://api.spotify.com/v1/tracks/2pF6I09DG3kWmJoKfLyp9m	https://api.spotify.com/v1/audio-analysis/2pF6I09DG3kWmJoKfLyp9m	251773.0	4.0		Sean
9168	The Beach Boys	Here Today	spotify:track:1pVyxDpKpmgtgQaRdOGUdH	1	0.527	0.644	11.0	-7.927	0.0	0.0381	0.507	1.51e-05	0.223	0.608	121.256	audio_features	1pVyxDpKpmgtgQaRdOGUdH	https://api.spotify.com/v1/tracks/1pVyxDpKpmgtgQaRdOGUdH	https://api.spotify.com/v1/audio-analysis/1pVyxDpKpmgtgQaRdOGUdH	187339.0	4.0		Sean
9169	The Beach Boys	Little Saint Nick - 1991 Remix	spotify:track:5xlS0QkVrSH7ssEbBgBzbM	9	0.602	0.553	11.0	-9.336	1.0	0.0328	0.108	0.0	0.0512	0.971	130.594	audio_features	5xlS0QkVrSH7ssEbBgBzbM	https://api.spotify.com/v1/tracks/5xlS0QkVrSH7ssEbBgBzbM	https://api.spotify.com/v1/audio-analysis/5xlS0QkVrSH7ssEbBgBzbM	118840.0	4.0		Sean
9170	The Beach Boys	Little Saint Nick - 1991 Remix	spotify:track:5xlS0QkVrSH7ssEbBgBzbM	9	0.602	0.553	11.0	-9.336	1.0	0.0328	0.108	0.0	0.0512	0.971	130.594	audio_features	5xlS0QkVrSH7ssEbBgBzbM	https://api.spotify.com/v1/tracks/5xlS0QkVrSH7ssEbBgBzbM	https://api.spotify.com/v1/audio-analysis/5xlS0QkVrSH7ssEbBgBzbM	118840.0	4.0		Sean
9171	The Beach Boys	We Three Kings Of Orient Are - 1991 Remix	spotify:track:7kwsVqyBgktPAfFYBb57lu	2	0.218	0.176	10.0	-12.129	1.0	0.033	0.622	9.31e-06	0.123	0.202	116.829	audio_features	7kwsVqyBgktPAfFYBb57lu	https://api.spotify.com/v1/tracks/7kwsVqyBgktPAfFYBb57lu	https://api.spotify.com/v1/audio-analysis/7kwsVqyBgktPAfFYBb57lu	244613.0	4.0		Sean
9172	The Beach Boys	We Three Kings Of Orient Are - 1991 Remix	spotify:track:7kwsVqyBgktPAfFYBb57lu	2	0.218	0.176	10.0	-12.129	1.0	0.033	0.622	9.31e-06	0.123	0.202	116.829	audio_features	7kwsVqyBgktPAfFYBb57lu	https://api.spotify.com/v1/tracks/7kwsVqyBgktPAfFYBb57lu	https://api.spotify.com/v1/audio-analysis/7kwsVqyBgktPAfFYBb57lu	244613.0	4.0		Sean
9173	The Beatles	A Day In The Life - Remastered 2009	spotify:track:0hKRSZhUGEhKU6aNSPBACZ	4	0.364	0.457	4.0	-14.162	0.0	0.0675	0.29	0.000106	0.922	0.175	163.219	audio_features	0hKRSZhUGEhKU6aNSPBACZ	https://api.spotify.com/v1/tracks/0hKRSZhUGEhKU6aNSPBACZ	https://api.spotify.com/v1/audio-analysis/0hKRSZhUGEhKU6aNSPBACZ	337413.0	4.0		Sean
9174	The Beatles	A Day In The Life - Remastered 2009	spotify:track:0hKRSZhUGEhKU6aNSPBACZ	4	0.364	0.457	4.0	-14.162	0.0	0.0675	0.29	0.000106	0.922	0.175	163.219	audio_features	0hKRSZhUGEhKU6aNSPBACZ	https://api.spotify.com/v1/tracks/0hKRSZhUGEhKU6aNSPBACZ	https://api.spotify.com/v1/audio-analysis/0hKRSZhUGEhKU6aNSPBACZ	337413.0	4.0		Sean
9175	The Beatles	And I Love Her - Remastered 2009	spotify:track:65vdMBskhx3akkG9vQlSH1	9	0.767	0.331	1.0	-10.777	0.0	0.0337	0.64	0.0	0.0681	0.636	113.312	audio_features	65vdMBskhx3akkG9vQlSH1	https://api.spotify.com/v1/tracks/65vdMBskhx3akkG9vQlSH1	https://api.spotify.com/v1/audio-analysis/65vdMBskhx3akkG9vQlSH1	149693.0	4.0		Sean
9176	The Beatles	And I Love Her - Remastered 2009	spotify:track:65vdMBskhx3akkG9vQlSH1	9	0.767	0.331	1.0	-10.777	0.0	0.0337	0.64	0.0	0.0681	0.636	113.312	audio_features	65vdMBskhx3akkG9vQlSH1	https://api.spotify.com/v1/tracks/65vdMBskhx3akkG9vQlSH1	https://api.spotify.com/v1/audio-analysis/65vdMBskhx3akkG9vQlSH1	149693.0	4.0		Sean
9177	The Beatles	Being For The Benefit Of Mr. Kite! - Remastered 2009	spotify:track:6W35n1UlkvqhfMZstB4BXs	1	0.526	0.413	0.0	-9.865	1.0	0.0446	0.338	0.0	0.0992	0.71	111.874	audio_features	6W35n1UlkvqhfMZstB4BXs	https://api.spotify.com/v1/tracks/6W35n1UlkvqhfMZstB4BXs	https://api.spotify.com/v1/audio-analysis/6W35n1UlkvqhfMZstB4BXs	157533.0	4.0		Sean
9178	The Beatles	Being For The Benefit Of Mr. Kite! - Remastered 2009	spotify:track:6W35n1UlkvqhfMZstB4BXs	1	0.526	0.413	0.0	-9.865	1.0	0.0446	0.338	0.0	0.0992	0.71	111.874	audio_features	6W35n1UlkvqhfMZstB4BXs	https://api.spotify.com/v1/tracks/6W35n1UlkvqhfMZstB4BXs	https://api.spotify.com/v1/audio-analysis/6W35n1UlkvqhfMZstB4BXs	157533.0	4.0		Sean
9179	The Beatles	Being For The Benefit Of Mr. Kite! - Remastered 2009	spotify:track:6W35n1UlkvqhfMZstB4BXs	1	0.526	0.413	0.0	-9.865	1.0	0.0446	0.338	0.0	0.0992	0.71	111.874	audio_features	6W35n1UlkvqhfMZstB4BXs	https://api.spotify.com/v1/tracks/6W35n1UlkvqhfMZstB4BXs	https://api.spotify.com/v1/audio-analysis/6W35n1UlkvqhfMZstB4BXs	157533.0	4.0		Sean
9180	The Beatles	Blackbird - Remastered 2009	spotify:track:5jgFfDIR6FR0gvlA56Nakr	11	0.686	0.127	7.0	-14.361	1.0	0.0342	0.754	1.41e-05	0.0573	0.372	93.699	audio_features	5jgFfDIR6FR0gvlA56Nakr	https://api.spotify.com/v1/tracks/5jgFfDIR6FR0gvlA56Nakr	https://api.spotify.com/v1/audio-analysis/5jgFfDIR6FR0gvlA56Nakr	138387.0	4.0		Sean
9181	The Beatles	Blackbird - Remastered 2009	spotify:track:5jgFfDIR6FR0gvlA56Nakr	11	0.686	0.127	7.0	-14.361	1.0	0.0342	0.754	1.41e-05	0.0573	0.372	93.699	audio_features	5jgFfDIR6FR0gvlA56Nakr	https://api.spotify.com/v1/tracks/5jgFfDIR6FR0gvlA56Nakr	https://api.spotify.com/v1/audio-analysis/5jgFfDIR6FR0gvlA56Nakr	138387.0	4.0		Sean
9182	The Beatles	Come Together - Remastered 2009	spotify:track:2EqlS6tkEnglzr7tkKAAYD	1	0.533	0.376	9.0	-11.913	0.0	0.0393	0.0302	0.248	0.0926	0.187	165.007	audio_features	2EqlS6tkEnglzr7tkKAAYD	https://api.spotify.com/v1/tracks/2EqlS6tkEnglzr7tkKAAYD	https://api.spotify.com/v1/audio-analysis/2EqlS6tkEnglzr7tkKAAYD	259947.0	4.0		Sean
9183	The Beatles	Eleanor Rigby	spotify:track:6EOKwO6WaLal58MSsi6U4W	10	0.521	0.301	4.0	-7.118	0.0	0.0356	0.836	0.0	0.398	0.621	137.382	audio_features	6EOKwO6WaLal58MSsi6U4W	https://api.spotify.com/v1/tracks/6EOKwO6WaLal58MSsi6U4W	https://api.spotify.com/v1/audio-analysis/6EOKwO6WaLal58MSsi6U4W	125227.0	4.0		Sean
9184	The Beatles	Eleanor Rigby	spotify:track:6EOKwO6WaLal58MSsi6U4W	10	0.521	0.301	4.0	-7.118	0.0	0.0356	0.836	0.0	0.398	0.621	137.382	audio_features	6EOKwO6WaLal58MSsi6U4W	https://api.spotify.com/v1/tracks/6EOKwO6WaLal58MSsi6U4W	https://api.spotify.com/v1/audio-analysis/6EOKwO6WaLal58MSsi6U4W	125227.0	4.0		Sean
9185	The Beatles	Golden Slumbers - Remastered 2009	spotify:track:01SfTM5nfCou5gQL70r6gs	1	0.419	0.152	0.0	-12.126	1.0	0.0277	0.326	0.0034	0.113	0.239	80.608	audio_features	01SfTM5nfCou5gQL70r6gs	https://api.spotify.com/v1/tracks/01SfTM5nfCou5gQL70r6gs	https://api.spotify.com/v1/audio-analysis/01SfTM5nfCou5gQL70r6gs	91760.0	4.0		Sean
9186	The Beatles	Here Comes The Sun - Remastered 2009	spotify:track:6dGnYIeXmHdcikdzNNDMm2	41	0.557	0.54	9.0	-10.484	1.0	0.0347	0.0339	0.00248	0.179	0.394	129.171	audio_features	6dGnYIeXmHdcikdzNNDMm2	https://api.spotify.com/v1/tracks/6dGnYIeXmHdcikdzNNDMm2	https://api.spotify.com/v1/audio-analysis/6dGnYIeXmHdcikdzNNDMm2	185733.0	4.0		Sean
9187	The Beatles	Here Comes The Sun - Remastered 2009	spotify:track:6dGnYIeXmHdcikdzNNDMm2	41	0.557	0.54	9.0	-10.484	1.0	0.0347	0.0339	0.00248	0.179	0.394	129.171	audio_features	6dGnYIeXmHdcikdzNNDMm2	https://api.spotify.com/v1/tracks/6dGnYIeXmHdcikdzNNDMm2	https://api.spotify.com/v1/audio-analysis/6dGnYIeXmHdcikdzNNDMm2	185733.0	4.0		Sean
