	artist_name	track_name	uri	num_listens	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	type	id	track_href	analysis_url	duration_ms	time_signature
3479	Post Malone	Deja Vu	spotify:track:0H8XeaJunhvpBdBFIYi6Sh	27	0.62	0.69	7	-6.508	1	0.0493	0.0931	0	0.131	0.331	133.935	audio_features	0H8XeaJunhvpBdBFIYi6Sh	https://api.spotify.com/v1/tracks/0H8XeaJunhvpBdBFIYi6Sh	https://api.spotify.com/v1/audio-analysis/0H8XeaJunhvpBdBFIYi6Sh	234213	4
3480	Post Malone	Go Flex	spotify:track:5yuShbu70mtHXY0yLzCQLQ	3	0.665	0.498	5	-8.185	1	0.0832	0.228	0	0.0757	0.127	81.967	audio_features	5yuShbu70mtHXY0yLzCQLQ	https://api.spotify.com/v1/tracks/5yuShbu70mtHXY0yLzCQLQ	https://api.spotify.com/v1/audio-analysis/5yuShbu70mtHXY0yLzCQLQ	179613	4
3481	Post Malone	I Fall Apart	spotify:track:75ZvA4QfFiZvzhj2xkaWAh	15	0.556	0.538	8	-5.408	0	0.0382	0.0689	0	0.196	0.291	143.95	audio_features	75ZvA4QfFiZvzhj2xkaWAh	https://api.spotify.com/v1/tracks/75ZvA4QfFiZvzhj2xkaWAh	https://api.spotify.com/v1/audio-analysis/75ZvA4QfFiZvzhj2xkaWAh	223347	4
3482	Post Malone	I Like You (A Happier Song) (with Doja Cat)	spotify:track:0O6u0VJ46W86TxN9wgyqDj	4	0.733	0.67	5	-6.009	1	0.0751	0.121	0	0.121	0.472	100.964	audio_features	0O6u0VJ46W86TxN9wgyqDj	https://api.spotify.com/v1/tracks/0O6u0VJ46W86TxN9wgyqDj	https://api.spotify.com/v1/audio-analysis/0O6u0VJ46W86TxN9wgyqDj	192841	4
3483	Post Malone	No Option	spotify:track:6M0IsaUX4GNyto4niSegfI	2	0.575	0.734	2	-4.949	1	0.057	0.0757	0	0.241	0.494	83.986	audio_features	6M0IsaUX4GNyto4niSegfI	https://api.spotify.com/v1/tracks/6M0IsaUX4GNyto4niSegfI	https://api.spotify.com/v1/audio-analysis/6M0IsaUX4GNyto4niSegfI	179827	4
3484	Post Malone	Paranoid	spotify:track:3fpVWegR6YOS1Yk5HSMYIq	8	0.625	0.536	0	-5.428	1	0.0776	0.038	2.31E-05	0.167	0.253	159.914	audio_features	3fpVWegR6YOS1Yk5HSMYIq	https://api.spotify.com/v1/tracks/3fpVWegR6YOS1Yk5HSMYIq	https://api.spotify.com/v1/audio-analysis/3fpVWegR6YOS1Yk5HSMYIq	221787	4
3485	Post Malone	Psycho (feat. Ty Dolla $ign)	spotify:track:3swc6WTsr7rl9DqQKQA55C	19	0.75	0.56	8	-8.094	1	0.105	0.546	0	0.111	0.459	140.06	audio_features	3swc6WTsr7rl9DqQKQA55C	https://api.spotify.com/v1/tracks/3swc6WTsr7rl9DqQKQA55C	https://api.spotify.com/v1/audio-analysis/3swc6WTsr7rl9DqQKQA55C	221440	4
3486	Post Malone	Rich & Sad	spotify:track:2VdT56BGpdqNHUgOe1j5vc	3	0.599	0.571	2	-4.998	1	0.0665	0.198	0	0.0969	0.285	151.974	audio_features	2VdT56BGpdqNHUgOe1j5vc	https://api.spotify.com/v1/tracks/2VdT56BGpdqNHUgOe1j5vc	https://api.spotify.com/v1/audio-analysis/2VdT56BGpdqNHUgOe1j5vc	206453	4
3487	Post Malone	Same Bitches (feat. G-Eazy & YG)	spotify:track:688QpQAwqsLdBR6lr13wK1	4	0.731	0.774	10	-5.273	0	0.0555	0.434	3.34E-06	0.114	0.219	100.005	audio_features	688QpQAwqsLdBR6lr13wK1	https://api.spotify.com/v1/tracks/688QpQAwqsLdBR6lr13wK1	https://api.spotify.com/v1/audio-analysis/688QpQAwqsLdBR6lr13wK1	212467	4
3488	Post Malone	Spoil My Night (feat. Swae Lee)	spotify:track:5VuxWXbt7XENQCtE9TzpTv	7	0.672	0.717	1	-2.714	1	0.034	0.341	2.40E-05	0.106	0.225	160.981	audio_features	5VuxWXbt7XENQCtE9TzpTv	https://api.spotify.com/v1/tracks/5VuxWXbt7XENQCtE9TzpTv	https://api.spotify.com/v1/audio-analysis/5VuxWXbt7XENQCtE9TzpTv	194560	4
3489	Post Malone	Stay	spotify:track:4H7WNRErSbONkM06blBoGc	34	0.507	0.48	5	-5.418	1	0.0266	0.449	0	0.147	0.35	86.046	audio_features	4H7WNRErSbONkM06blBoGc	https://api.spotify.com/v1/tracks/4H7WNRErSbONkM06blBoGc	https://api.spotify.com/v1/audio-analysis/4H7WNRErSbONkM06blBoGc	204427	4
3490	Post Malone	Sunflower - Spider-Man: Into the Spider-Verse	spotify:track:3KkXRkHbMCARz0aVfEt68P	14	0.76	0.479	2	-5.574	1	0.0466	0.556	0	0.0703	0.913	89.911	audio_features	3KkXRkHbMCARz0aVfEt68P	https://api.spotify.com/v1/tracks/3KkXRkHbMCARz0aVfEt68P	https://api.spotify.com/v1/audio-analysis/3KkXRkHbMCARz0aVfEt68P	158040	4
3491	Post Malone	Takin' Shots	spotify:track:5ffntNJnJOeFv7b7DCd0Bw	2	0.762	0.621	0	-6.24	1	0.0866	0.61	0	0.464	0.593	120.056	audio_features	5ffntNJnJOeFv7b7DCd0Bw	https://api.spotify.com/v1/tracks/5ffntNJnJOeFv7b7DCd0Bw	https://api.spotify.com/v1/audio-analysis/5ffntNJnJOeFv7b7DCd0Bw	216747	4
3492	Post Malone	White Iverson	spotify:track:6eT7xZZlB2mwyzJ2sUKG6w	3	0.675	0.562	7	-7.678	1	0.0352	0.233	0	0.0816	0.309	130.098	audio_features	6eT7xZZlB2mwyzJ2sUKG6w	https://api.spotify.com/v1/tracks/6eT7xZZlB2mwyzJ2sUKG6w	https://api.spotify.com/v1/audio-analysis/6eT7xZZlB2mwyzJ2sUKG6w	256533	4
3493	Post Malone	Wow.	spotify:track:6MWtB6iiXyIwun0YzU6DFP	6	0.833	0.539	11	-7.399	0	0.178	0.163	2.10E-06	0.101	0.385	99.947	audio_features	6MWtB6iiXyIwun0YzU6DFP	https://api.spotify.com/v1/tracks/6MWtB6iiXyIwun0YzU6DFP	https://api.spotify.com/v1/audio-analysis/6MWtB6iiXyIwun0YzU6DFP	149520	4
3494	Post Malone	Zack And Codeine	spotify:track:5lZZmityu9TAjNvSY6GLhR	4	0.738	0.824	5	-5.165	0	0.0437	0.15	0	0.132	0.386	138.039	audio_features	5lZZmityu9TAjNvSY6GLhR	https://api.spotify.com/v1/tracks/5lZZmityu9TAjNvSY6GLhR	https://api.spotify.com/v1/audio-analysis/5lZZmityu9TAjNvSY6GLhR	204360	4
3495	Post Malone	rockstar	spotify:track:0OAAAdiHJKa2wlCKqaYXV7	8	0.575	0.535	5	-6.637	0	0.0776	0.13	0.00013	0.143	0.127	159.764	audio_features	0OAAAdiHJKa2wlCKqaYXV7	https://api.spotify.com/v1/tracks/0OAAAdiHJKa2wlCKqaYXV7	https://api.spotify.com/v1/audio-analysis/0OAAAdiHJKa2wlCKqaYXV7	218320	4
3496	Post Malone	rockstar	spotify:track:1OmcAT5Y8eg5bUPv9qJT4R	6	0.58	0.531	5	-6.631	0	0.0776	0.128	0.000127	0.143	0.141	159.786	audio_features	1OmcAT5Y8eg5bUPv9qJT4R	https://api.spotify.com/v1/tracks/1OmcAT5Y8eg5bUPv9qJT4R	https://api.spotify.com/v1/audio-analysis/1OmcAT5Y8eg5bUPv9qJT4R	218320	4
3497	Post Malone	rockstar (feat. 21 Savage)	spotify:track:0e7ipj03S05BNilyu5bRzt	22	0.585	0.52	5	-6.136	0	0.0712	0.124	7.01E-05	0.131	0.129	159.801	audio_features	0e7ipj03S05BNilyu5bRzt	https://api.spotify.com/v1/tracks/0e7ipj03S05BNilyu5bRzt	https://api.spotify.com/v1/audio-analysis/0e7ipj03S05BNilyu5bRzt	218147	4
3498	Powfu	death bed (coffee for your head)	spotify:track:7eJMfftS33KTjuF7lTsMCx	3	0.726	0.431	8	-8.765	0	0.135	0.731	0	0.696	0.348	144.026	audio_features	7eJMfftS33KTjuF7lTsMCx	https://api.spotify.com/v1/tracks/7eJMfftS33KTjuF7lTsMCx	https://api.spotify.com/v1/audio-analysis/7eJMfftS33KTjuF7lTsMCx	173333	4
3499	Pretty Boy Aaron	Nicotine	spotify:track:6qGu3Kz2Ruc1cuIqYPpwia	26	0.769	0.554	10	-8.16	0	0.165	0.0171	0	0.15	0.845	90.007	audio_features	6qGu3Kz2Ruc1cuIqYPpwia	https://api.spotify.com/v1/tracks/6qGu3Kz2Ruc1cuIqYPpwia	https://api.spotify.com/v1/audio-analysis/6qGu3Kz2Ruc1cuIqYPpwia	133333	4
3500	Pretty Ricky	Grind With Me	spotify:track:3B7i9OKRRmIsSBHEbJz58Y	17	0.7	0.538	1	-5.952	1	0.045	0.000204	0	0.105	0.189	136.518	audio_features	3B7i9OKRRmIsSBHEbJz58Y	https://api.spotify.com/v1/tracks/3B7i9OKRRmIsSBHEbJz58Y	https://api.spotify.com/v1/audio-analysis/3B7i9OKRRmIsSBHEbJz58Y	237733	4
3501	Pretty Ricky	Nothing but a Number	spotify:track:6UsXVsM4j5lG3F4QDf5cdj	2	0.744	0.482	1	-7.276	1	0.0517	0.251	0	0.106	0.199	116.025	audio_features	6UsXVsM4j5lG3F4QDf5cdj	https://api.spotify.com/v1/tracks/6UsXVsM4j5lG3F4QDf5cdj	https://api.spotify.com/v1/audio-analysis/6UsXVsM4j5lG3F4QDf5cdj	299133	4
3502	Pretty Ricky	On the Hotline	spotify:track:3bsoEOP4NHEoeVbAAYdbaU	86	0.687	0.871	6	-5.469	1	0.171	0.0133	0	0.122	0.629	92.998	audio_features	3bsoEOP4NHEoeVbAAYdbaU	https://api.spotify.com/v1/tracks/3bsoEOP4NHEoeVbAAYdbaU	https://api.spotify.com/v1/audio-analysis/3bsoEOP4NHEoeVbAAYdbaU	242587	4
3503	Pretty Ricky	On the Hotline - Amended Version	spotify:track:1zyqZONW985Cs4osz9wlsu	5	0.704	0.854	10	-5.477	0	0.183	0.0185	0	0.148	0.688	92.988	audio_features	1zyqZONW985Cs4osz9wlsu	https://api.spotify.com/v1/tracks/1zyqZONW985Cs4osz9wlsu	https://api.spotify.com/v1/audio-analysis/1zyqZONW985Cs4osz9wlsu	242587	4
3504	Pretty Ricky	Your Body	spotify:track:5y4TDQdYzlT4eoQIPOgNDz	98	0.838	0.594	4	-5.695	0	0.113	0.176	0	0.0867	0.507	90.038	audio_features	5y4TDQdYzlT4eoQIPOgNDz	https://api.spotify.com/v1/tracks/5y4TDQdYzlT4eoQIPOgNDz	https://api.spotify.com/v1/audio-analysis/5y4TDQdYzlT4eoQIPOgNDz	240040	4
3505	Priceless Da Roc	Yike Stand	spotify:track:5gILb70Grhfohh4r3ejMyO	9	0.688	0.443	8	-12.36	1	0.301	0.00362	0	0.079	0.446	106.028	audio_features	5gILb70Grhfohh4r3ejMyO	https://api.spotify.com/v1/tracks/5gILb70Grhfohh4r3ejMyO	https://api.spotify.com/v1/audio-analysis/5gILb70Grhfohh4r3ejMyO	219938	4
3506	Priceless Da Roc	Yiken	spotify:track:6H9rd5sft0932SCuAOdR3q	2	0.641	0.761	2	-6.113	1	0.115	0.171	1.45E-05	0.361	0.657	102.098	audio_features	6H9rd5sft0932SCuAOdR3q	https://api.spotify.com/v1/tracks/6H9rd5sft0932SCuAOdR3q	https://api.spotify.com/v1/audio-analysis/6H9rd5sft0932SCuAOdR3q	199863	4
3507	Priceless Da Roc	Yiken (Certified)	spotify:track:67ncKGqScuJdNUN6bTqclA	84	0.803	0.577	2	-7.823	1	0.0433	0.326	0.000481	0.302	0.605	102.107	audio_features	67ncKGqScuJdNUN6bTqclA	https://api.spotify.com/v1/tracks/67ncKGqScuJdNUN6bTqclA	https://api.spotify.com/v1/audio-analysis/67ncKGqScuJdNUN6bTqclA	198963	4
3508	Prince Royce	Corazón Sin Cara	spotify:track:0u4N6w5lBw5xMrzJitRWUo	34	0.704	0.83	11	-3.139	1	0.0297	0.0489	0	0.111	0.957	127.103	audio_features	0u4N6w5lBw5xMrzJitRWUo	https://api.spotify.com/v1/tracks/0u4N6w5lBw5xMrzJitRWUo	https://api.spotify.com/v1/audio-analysis/0u4N6w5lBw5xMrzJitRWUo	211453	4
3509	Princess Nokia	I Like Him	spotify:track:68UU9oaQtMDnh6PRlW842H	67	0.893	0.579	9	-8.995	1	0.113	0.0641	0.000121	0.215	0.611	133.018	audio_features	68UU9oaQtMDnh6PRlW842H	https://api.spotify.com/v1/tracks/68UU9oaQtMDnh6PRlW842H	https://api.spotify.com/v1/audio-analysis/68UU9oaQtMDnh6PRlW842H	132453	4
3510	Princess Nokia	Sugar Honey Iced Tea (S.H.I.T.)	spotify:track:32mS3YkFXkUab2By9hjCRa	2	0.747	0.461	11	-8.055	1	0.363	0.019	2.39E-06	0.0884	0.352	95.181	audio_features	32mS3YkFXkUab2By9hjCRa	https://api.spotify.com/v1/tracks/32mS3YkFXkUab2By9hjCRa	https://api.spotify.com/v1/audio-analysis/32mS3YkFXkUab2By9hjCRa	148000	4
3511	Problem	D2B (feat. Bad Lucc, The Homegirl)	spotify:track:5MQUb0IuKIlWtcL3cNm1qS	23	0.938	0.624	9	-6.688	1	0.361	0.005	0	0.258	0.476	100.01	audio_features	5MQUb0IuKIlWtcL3cNm1qS	https://api.spotify.com/v1/tracks/5MQUb0IuKIlWtcL3cNm1qS	https://api.spotify.com/v1/audio-analysis/5MQUb0IuKIlWtcL3cNm1qS	258787	4
3512	Problem	D2b (feat. Bad Lucc & The Homegirl)	spotify:track:5ZWlSfmxkPExVRufiRgmIp	13	0.935	0.629	9	-6.538	1	0.342	0.00399	0	0.279	0.466	99.99	audio_features	5ZWlSfmxkPExVRufiRgmIp	https://api.spotify.com/v1/tracks/5ZWlSfmxkPExVRufiRgmIp	https://api.spotify.com/v1/audio-analysis/5ZWlSfmxkPExVRufiRgmIp	258809	4
3513	Problem	Nasty (E-40 & Bad Lucc)	spotify:track:6As6HOeO1tzYFWGBxAxDNg	14	0.781	0.78	1	-3.121	1	0.214	0.0118	0	0.0626	0.676	96.971	audio_features	6As6HOeO1tzYFWGBxAxDNg	https://api.spotify.com/v1/tracks/6As6HOeO1tzYFWGBxAxDNg	https://api.spotify.com/v1/audio-analysis/6As6HOeO1tzYFWGBxAxDNg	238178	4
3514	Problem	Nasty (feat. E-40, Bad Lucc)	spotify:track:2bMDA0lRHgeuZU9IqeGn01	26	0.771	0.776	1	-3.409	1	0.252	0.0168	0	0.0636	0.689	96.931	audio_features	2bMDA0lRHgeuZU9IqeGn01	https://api.spotify.com/v1/tracks/2bMDA0lRHgeuZU9IqeGn01	https://api.spotify.com/v1/audio-analysis/2bMDA0lRHgeuZU9IqeGn01	238160	4
3515	Problem	Take Ya Tights Off	spotify:track:1ypdkV7TVbIpWcwu5Hv0ID	14	0.794	0.704	9	-6.827	1	0.391	0.0199	0.0134	0.243	0.711	96.049	audio_features	1ypdkV7TVbIpWcwu5Hv0ID	https://api.spotify.com/v1/tracks/1ypdkV7TVbIpWcwu5Hv0ID	https://api.spotify.com/v1/audio-analysis/1ypdkV7TVbIpWcwu5Hv0ID	189641	4
3516	Problem	Take Ya Tights Off	spotify:track:6eEYwI1MrX2J2njH0arWtW	15	0.789	0.705	9	-7.022	1	0.402	0.0234	0.0291	0.214	0.71	96.055	audio_features	6eEYwI1MrX2J2njH0arWtW	https://api.spotify.com/v1/tracks/6eEYwI1MrX2J2njH0arWtW	https://api.spotify.com/v1/audio-analysis/6eEYwI1MrX2J2njH0arWtW	189667	4
3517	Pyotr Ilyich Tchaikovsky	Symphony No. 6 in B Minor, Op. 74 "Pathétique": II. Allegro con grazia	spotify:track:6RPHuiQjLKtTnh2BOH9v2E	13	0.108	0.224	2	-18.621	1	0.047	0.896	0.893	0.103	0.105	66.203	audio_features	6RPHuiQjLKtTnh2BOH9v2E	https://api.spotify.com/v1/tracks/6RPHuiQjLKtTnh2BOH9v2E	https://api.spotify.com/v1/audio-analysis/6RPHuiQjLKtTnh2BOH9v2E	462707	4
3518	QUIN	MUSHROOM CHOCOLATE (with 6LACK)	spotify:track:41v7qDGXurEGgkMQWOk7hP	22	0.728	0.547	10	-5.165	0	0.0566	0.764	4.37E-05	0.0886	0.535	147.897	audio_features	41v7qDGXurEGgkMQWOk7hP	https://api.spotify.com/v1/tracks/41v7qDGXurEGgkMQWOk7hP	https://api.spotify.com/v1/audio-analysis/41v7qDGXurEGgkMQWOk7hP	226638	4
3519	Quality Control	Leave Em Alone	spotify:track:1bIEvOOqf2V3QBrFiClE3Y	118	0.517	0.747	6	-4.74	0	0.296	0.0189	7.35E-06	0.0821	0.506	102.033	audio_features	1bIEvOOqf2V3QBrFiClE3Y	https://api.spotify.com/v1/tracks/1bIEvOOqf2V3QBrFiClE3Y	https://api.spotify.com/v1/audio-analysis/1bIEvOOqf2V3QBrFiClE3Y	171980	4
3520	Quality Control	Leave Em Alone (Layton Greene, Lil Baby feat. City Girls, PnB Rock)	spotify:track:6Vdyu21iT8qScU1haSjWUU	57	0.76	0.755	6	-4.735	0	0.19	0.0163	2.95E-06	0.0909	0.517	101.993	audio_features	6Vdyu21iT8qScU1haSjWUU	https://api.spotify.com/v1/tracks/6Vdyu21iT8qScU1haSjWUU	https://api.spotify.com/v1/audio-analysis/6Vdyu21iT8qScU1haSjWUU	171647	4
3521	Quality Control	She For Keeps	spotify:track:4OnWIMfSOXvAdbBCRosqhS	3	0.888	0.709	11	-5.429	0	0.113	0.145	0	0.1	0.676	140.044	audio_features	4OnWIMfSOXvAdbBCRosqhS	https://api.spotify.com/v1/tracks/4OnWIMfSOXvAdbBCRosqhS	https://api.spotify.com/v1/audio-analysis/4OnWIMfSOXvAdbBCRosqhS	237398	4
3522	Quarteto Em Cy	Tudo Que Voce Podia Ser	spotify:track:4iVpZVKaPUnMhEagBOIIuI	5	0.533	0.65	4	-8.53	1	0.0662	0.569	0.000222	0.67	0.455	102.814	audio_features	4iVpZVKaPUnMhEagBOIIuI	https://api.spotify.com/v1/tracks/4iVpZVKaPUnMhEagBOIIuI	https://api.spotify.com/v1/audio-analysis/4iVpZVKaPUnMhEagBOIIuI	161107	4
3523	Quavo	2.3	spotify:track:6pA8rupXkx1H2P9cjJl9gF	35	0.73	0.666	11	-5.883	0	0.114	0.287	6.75E-06	0.306	0.514	149.986	audio_features	6pA8rupXkx1H2P9cjJl9gF	https://api.spotify.com/v1/tracks/6pA8rupXkx1H2P9cjJl9gF	https://api.spotify.com/v1/audio-analysis/6pA8rupXkx1H2P9cjJl9gF	206355	4
3524	Quavo	BIGGEST ALLEY OOP	spotify:track:6Q36XucqrejMId3RydVhch	2	0.86	0.408	0	-5.389	1	0.189	0.166	0	0.111	0.0548	75.481	audio_features	6Q36XucqrejMId3RydVhch	https://api.spotify.com/v1/tracks/6Q36XucqrejMId3RydVhch	https://api.spotify.com/v1/audio-analysis/6Q36XucqrejMId3RydVhch	180960	4
3525	Quavo	Bars Into Captions	spotify:track:6eN8UzHNYYf4IJaWkhecFS	2	0.843	0.693	10	-5.64	0	0.169	0.0043	0	0.0915	0.81	166.024	audio_features	6eN8UzHNYYf4IJaWkhecFS	https://api.spotify.com/v1/tracks/6eN8UzHNYYf4IJaWkhecFS	https://api.spotify.com/v1/audio-analysis/6eN8UzHNYYf4IJaWkhecFS	167711	4
3526	Quavo	Chocolate (feat. Young Thug and Gunna)	spotify:track:6PvHZ5vVjUhngh0t3pIsPc	4	0.854	0.611	1	-6.824	0	0.228	0.2	0	0.19	0.728	129.003	audio_features	6PvHZ5vVjUhngh0t3pIsPc	https://api.spotify.com/v1/tracks/6PvHZ5vVjUhngh0t3pIsPc	https://api.spotify.com/v1/audio-analysis/6PvHZ5vVjUhngh0t3pIsPc	208372	4
3527	Quavo	HOTEL LOBBY (Unc & Phew)	spotify:track:4vVjPTApwXZwB2H3mBq3ml	3	0.825	0.649	11	-4.297	1	0.169	0.117	0	0.232	0.143	127.978	audio_features	4vVjPTApwXZwB2H3mBq3ml	https://api.spotify.com/v1/tracks/4vVjPTApwXZwB2H3mBq3ml	https://api.spotify.com/v1/audio-analysis/4vVjPTApwXZwB2H3mBq3ml	142657	4
3528	Quavo	LOSE IT (feat. Lil Baby)	spotify:track:69PkhA9q3xCWU2CzoZnLAu	5	0.962	0.573	7	-5.924	1	0.308	0.0161	0	0.109	0.728	125.035	audio_features	69PkhA9q3xCWU2CzoZnLAu	https://api.spotify.com/v1/tracks/69PkhA9q3xCWU2CzoZnLAu	https://api.spotify.com/v1/audio-analysis/69PkhA9q3xCWU2CzoZnLAu	237655	4
3529	Quavo	Look @ This	spotify:track:1kjQO3Hw1NT3F7gGncR0AZ	39	0.864	0.424	0	-5.618	0	0.23	0.136	0	0.172	0.343	149.032	audio_features	1kjQO3Hw1NT3F7gGncR0AZ	https://api.spotify.com/v1/tracks/1kjQO3Hw1NT3F7gGncR0AZ	https://api.spotify.com/v1/audio-analysis/1kjQO3Hw1NT3F7gGncR0AZ	196277	4
3530	Quavo	Messy	spotify:track:2V94lFkZ1IWnhxxLh4pzGu	45	0.832	0.574	11	-7.232	0	0.341	0.0741	0	0.109	0.464	152.919	audio_features	2V94lFkZ1IWnhxxLh4pzGu	https://api.spotify.com/v1/tracks/2V94lFkZ1IWnhxxLh4pzGu	https://api.spotify.com/v1/audio-analysis/2V94lFkZ1IWnhxxLh4pzGu	177395	4
3531	Quavo	Mixy (feat. Summer Walker)	spotify:track:1qMnyfVxKKlAxYrFPYTuph	92	0.808	0.524	2	-9.626	1	0.221	0.0907	0.000154	0.11	0.505	75.483	audio_features	1qMnyfVxKKlAxYrFPYTuph	https://api.spotify.com/v1/tracks/1qMnyfVxKKlAxYrFPYTuph	https://api.spotify.com/v1/audio-analysis/1qMnyfVxKKlAxYrFPYTuph	270199	4
3532	Quavo	Not Out	spotify:track:3xY0dsBzjQVrK9KkG3giEY	39	0.92	0.443	6	-10.5	0	0.332	0.434	0	0.1	0.64	129.982	audio_features	3xY0dsBzjQVrK9KkG3giEY	https://api.spotify.com/v1/tracks/3xY0dsBzjQVrK9KkG3giEY	https://api.spotify.com/v1/audio-analysis/3xY0dsBzjQVrK9KkG3giEY	177231	4
3533	Quavo	Nothing Changed	spotify:track:37If4sC0Si28T6z63qhR5z	2	0.876	0.551	5	-6.872	0	0.0992	0.233	0	0.185	0.685	134.946	audio_features	37If4sC0Si28T6z63qhR5z	https://api.spotify.com/v1/tracks/37If4sC0Si28T6z63qhR5z	https://api.spotify.com/v1/audio-analysis/37If4sC0Si28T6z63qhR5z	199111	4
3534	Quavo	See Bout It (feat. Mustard)	spotify:track:0d9oqmTm5fqhml3wg7FEs1	49	0.545	0.68	6	-5.112	0	0.293	0.127	6.09E-06	0.327	0.422	101.04	audio_features	0d9oqmTm5fqhml3wg7FEs1	https://api.spotify.com/v1/tracks/0d9oqmTm5fqhml3wg7FEs1	https://api.spotify.com/v1/audio-analysis/0d9oqmTm5fqhml3wg7FEs1	180594	4
3535	Quavo	Shooters Inside My Crib	spotify:track:5mui57Zy4YCqpwVJANzkRp	4	0.764	0.644	1	-6.505	1	0.0301	0.403	0.000205	0.137	0.842	131.946	audio_features	5mui57Zy4YCqpwVJANzkRp	https://api.spotify.com/v1/tracks/5mui57Zy4YCqpwVJANzkRp	https://api.spotify.com/v1/audio-analysis/5mui57Zy4YCqpwVJANzkRp	147273	4
3536	Quavo	To The Bone (feat. YoungBoy Never Broke Again)	spotify:track:4wRJHXHDJnKSPr9IVn0BFR	66	0.899	0.582	11	-7.275	0	0.264	0.0395	0	0.1	0.505	149.973	audio_features	4wRJHXHDJnKSPr9IVn0BFR	https://api.spotify.com/v1/tracks/4wRJHXHDJnKSPr9IVn0BFR	https://api.spotify.com/v1/audio-analysis/4wRJHXHDJnKSPr9IVn0BFR	283196	4
3537	Quavo	Two Infinity Links	spotify:track:05q2ObinCGFBC1hafHZaxq	44	0.796	0.757	10	-6.381	0	0.235	0.0789	0	0.648	0.591	147.933	audio_features	05q2ObinCGFBC1hafHZaxq	https://api.spotify.com/v1/tracks/05q2ObinCGFBC1hafHZaxq	https://api.spotify.com/v1/audio-analysis/05q2ObinCGFBC1hafHZaxq	129730	4
3538	Quavo	WORKIN ME	spotify:track:33tNYw9oMtSkGe27NpgS64	2	0.79	0.629	8	-4.055	1	0.142	0.182	7.06E-06	0.338	0.267	170.023	audio_features	33tNYw9oMtSkGe27NpgS64	https://api.spotify.com/v1/tracks/33tNYw9oMtSkGe27NpgS64	https://api.spotify.com/v1/audio-analysis/33tNYw9oMtSkGe27NpgS64	169620	4
3539	Queen	Bohemian Rhapsody - Remastered 2011	spotify:track:7tFiyTwD0nx5a1eklYtX2J	2	0.392	0.402	0	-9.961	0	0.0536	0.288	0	0.243	0.228	143.883	audio_features	7tFiyTwD0nx5a1eklYtX2J	https://api.spotify.com/v1/tracks/7tFiyTwD0nx5a1eklYtX2J	https://api.spotify.com/v1/audio-analysis/7tFiyTwD0nx5a1eklYtX2J	354320	4
3540	Queen Key	My Way	spotify:track:0ChBY4SDZOrsfRCRiXAVXz	30	0.846	0.809	11	-3.076	0	0.336	0.0761	0	0.082	0.512	140.011	audio_features	0ChBY4SDZOrsfRCRiXAVXz	https://api.spotify.com/v1/tracks/0ChBY4SDZOrsfRCRiXAVXz	https://api.spotify.com/v1/audio-analysis/0ChBY4SDZOrsfRCRiXAVXz	144660	4
3541	Queen Key	My Way	spotify:track:5NnwiqW2KwXYN4wl6ahYsn	3	0.846	0.809	11	-3.076	0	0.336	0.0761	0	0.082	0.512	140.011	audio_features	5NnwiqW2KwXYN4wl6ahYsn	https://api.spotify.com/v1/tracks/5NnwiqW2KwXYN4wl6ahYsn	https://api.spotify.com/v1/audio-analysis/5NnwiqW2KwXYN4wl6ahYsn	144660	4
3542	Queen Naija	Butterflies	spotify:track:4A58lXGBRCg2cumRXTRxHO	24	0.737	0.542	8	-7.593	1	0.0732	0.295	0	0.103	0.385	119.973	audio_features	4A58lXGBRCg2cumRXTRxHO	https://api.spotify.com/v1/tracks/4A58lXGBRCg2cumRXTRxHO	https://api.spotify.com/v1/audio-analysis/4A58lXGBRCg2cumRXTRxHO	212175	4
3543	Queen Naija	Butterflies Pt. 2	spotify:track:4GnRY7aitCylEoOXMaRi1A	223	0.552	0.686	8	-3.641	1	0.0863	0.601	0	0.123	0.401	139.736	audio_features	4GnRY7aitCylEoOXMaRi1A	https://api.spotify.com/v1/tracks/4GnRY7aitCylEoOXMaRi1A	https://api.spotify.com/v1/audio-analysis/4GnRY7aitCylEoOXMaRi1A	150346	4
3544	Queen Naija	Butterflies Pt. 2 - Acoustic	spotify:track:0P8cENEqN7W3U6rZohIaCJ	84	0.57	0.427	3	-5.422	1	0.0636	0.852	0	0.0925	0.526	139.342	audio_features	0P8cENEqN7W3U6rZohIaCJ	https://api.spotify.com/v1/tracks/0P8cENEqN7W3U6rZohIaCJ	https://api.spotify.com/v1/audio-analysis/0P8cENEqN7W3U6rZohIaCJ	152183	4
3545	Queen Naija	Lie To Me (feat. Lil Durk)	spotify:track:6g7zMYWe4QddND09Kh1WH0	53	0.517	0.724	0	-4.865	1	0.386	0.311	0	0.0882	0.653	173.232	audio_features	6g7zMYWe4QddND09Kh1WH0	https://api.spotify.com/v1/tracks/6g7zMYWe4QddND09Kh1WH0	https://api.spotify.com/v1/audio-analysis/6g7zMYWe4QddND09Kh1WH0	192824	4
