	artist_name	track_name	uri	0_x	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	type	id	track_href	analysis_url	duration_ms	time_signature	0_y	User
9052	Still Woozy	Goodie Bag	spotify:track:4vHNeBWDQpVCmGbaccrRzi	42	0.739	0.522	7.0	-12.304	0.0	0.151	0.821	0.00124	0.233	0.619	138.263	audio_features	4vHNeBWDQpVCmGbaccrRzi	https://api.spotify.com/v1/tracks/4vHNeBWDQpVCmGbaccrRzi	https://api.spotify.com/v1/audio-analysis/4vHNeBWDQpVCmGbaccrRzi	146390.0	4.0		Sean
9053	Still Woozy	Habit	spotify:track:4BsLwvaJOTOHDNg7xMpvrL	4	0.767	0.392	1.0	-11.996	1.0	0.0945	0.154	0.000398	0.108	0.48	125.017	audio_features	4BsLwvaJOTOHDNg7xMpvrL	https://api.spotify.com/v1/tracks/4BsLwvaJOTOHDNg7xMpvrL	https://api.spotify.com/v1/audio-analysis/4BsLwvaJOTOHDNg7xMpvrL	153872.0	4.0		Sean
9054	Still Woozy	Habit	spotify:track:4BsLwvaJOTOHDNg7xMpvrL	4	0.767	0.392	1.0	-11.996	1.0	0.0945	0.154	0.000398	0.108	0.48	125.017	audio_features	4BsLwvaJOTOHDNg7xMpvrL	https://api.spotify.com/v1/tracks/4BsLwvaJOTOHDNg7xMpvrL	https://api.spotify.com/v1/audio-analysis/4BsLwvaJOTOHDNg7xMpvrL	153872.0	4.0		Sean
9055	Stinky Rabbit	Hi Birds	spotify:track:6vQmBPOQYei1xBVAjuUyPS	2	0.834	0.324	2.0	-17.261	1.0	0.239	0.272	0.0152	0.312	0.539	102.976	audio_features	6vQmBPOQYei1xBVAjuUyPS	https://api.spotify.com/v1/tracks/6vQmBPOQYei1xBVAjuUyPS	https://api.spotify.com/v1/audio-analysis/6vQmBPOQYei1xBVAjuUyPS	162012.0	4.0		Sean
9056	Stinky Rabbit	Hi Birds	spotify:track:6vQmBPOQYei1xBVAjuUyPS	2	0.834	0.324	2.0	-17.261	1.0	0.239	0.272	0.0152	0.312	0.539	102.976	audio_features	6vQmBPOQYei1xBVAjuUyPS	https://api.spotify.com/v1/tracks/6vQmBPOQYei1xBVAjuUyPS	https://api.spotify.com/v1/audio-analysis/6vQmBPOQYei1xBVAjuUyPS	162012.0	4.0		Sean
9057	Storm Ford	Renata	spotify:track:6ayG9P7pZh5uzOioDCnsap	1	0.44	0.0709	6.0	-23.681	1.0	0.0674	0.965	0.00337	0.107	0.369	87.926	audio_features	6ayG9P7pZh5uzOioDCnsap	https://api.spotify.com/v1/tracks/6ayG9P7pZh5uzOioDCnsap	https://api.spotify.com/v1/audio-analysis/6ayG9P7pZh5uzOioDCnsap	120020.0	3.0		Sean
9058	Storm Ford	Renata	spotify:track:6ayG9P7pZh5uzOioDCnsap	1	0.44	0.0709	6.0	-23.681	1.0	0.0674	0.965	0.00337	0.107	0.369	87.926	audio_features	6ayG9P7pZh5uzOioDCnsap	https://api.spotify.com/v1/tracks/6ayG9P7pZh5uzOioDCnsap	https://api.spotify.com/v1/audio-analysis/6ayG9P7pZh5uzOioDCnsap	120020.0	3.0		Sean
9059	Strange Talk	Young Hearts - The Chainsmokers Remix	spotify:track:6ns1cjkzh0weBSjpbhdgX5	1	0.679	0.838	1.0	-3.068	1.0	0.0722	0.0245	7.8e-05	0.201	0.337	126.945	audio_features	6ns1cjkzh0weBSjpbhdgX5	https://api.spotify.com/v1/tracks/6ns1cjkzh0weBSjpbhdgX5	https://api.spotify.com/v1/audio-analysis/6ns1cjkzh0weBSjpbhdgX5	188976.0	4.0		Sean
9060	Stray Kids	S-Class	spotify:track:3gTQwwDNJ42CCLo3Sf4JDd	1	0.886	0.781	5.0	-1.837	0.0	0.333	0.0895	0.0	0.0715	0.672	104.996	audio_features	3gTQwwDNJ42CCLo3Sf4JDd	https://api.spotify.com/v1/tracks/3gTQwwDNJ42CCLo3Sf4JDd	https://api.spotify.com/v1/audio-analysis/3gTQwwDNJ42CCLo3Sf4JDd	195689.0	4.0		Sean
9061	Stray Kids	Social Path	spotify:track:0fkL0fOhEzRK8WFe2ixt2d	2	0.562	0.91	11.0	-3.51	0.0	0.21	0.0554	0.0	0.242	0.405	172.013	audio_features	0fkL0fOhEzRK8WFe2ixt2d	https://api.spotify.com/v1/tracks/0fkL0fOhEzRK8WFe2ixt2d	https://api.spotify.com/v1/audio-analysis/0fkL0fOhEzRK8WFe2ixt2d	198787.0	4.0		Sean
9062	Stray Kids	Social Path	spotify:track:0fkL0fOhEzRK8WFe2ixt2d	2	0.562	0.91	11.0	-3.51	0.0	0.21	0.0554	0.0	0.242	0.405	172.013	audio_features	0fkL0fOhEzRK8WFe2ixt2d	https://api.spotify.com/v1/tracks/0fkL0fOhEzRK8WFe2ixt2d	https://api.spotify.com/v1/audio-analysis/0fkL0fOhEzRK8WFe2ixt2d	198787.0	4.0		Sean
9063	Stre$$ Te$t	Real	spotify:track:6mZCaioQNpNgshNdTrZw9o	1	0.88	0.249	8.0	-13.636	1.0	0.101	0.582	0.945	0.115	0.566	105.001	audio_features	6mZCaioQNpNgshNdTrZw9o	https://api.spotify.com/v1/tracks/6mZCaioQNpNgshNdTrZw9o	https://api.spotify.com/v1/audio-analysis/6mZCaioQNpNgshNdTrZw9o	228963.0	4.0		Sean
9064	Stre$$ Te$t	Relax	spotify:track:4yytoXGF68lJ3PaXCEHhnB	1	0.853	0.469	8.0	-10.416	0.0	0.0744	0.0358	0.809	0.0778	0.0903	113.993	audio_features	4yytoXGF68lJ3PaXCEHhnB	https://api.spotify.com/v1/tracks/4yytoXGF68lJ3PaXCEHhnB	https://api.spotify.com/v1/audio-analysis/4yytoXGF68lJ3PaXCEHhnB	210573.0	4.0		Sean
9065	Stre$$ Te$t	Running	spotify:track:4YXWEdnqfaoUJXWjeiyod6	1	0.807	0.628	11.0	-9.419	1.0	0.0475	0.0759	0.764	0.292	0.26	115.001	audio_features	4YXWEdnqfaoUJXWjeiyod6	https://api.spotify.com/v1/tracks/4YXWEdnqfaoUJXWjeiyod6	https://api.spotify.com/v1/audio-analysis/4YXWEdnqfaoUJXWjeiyod6	162821.0	4.0		Sean
9066	Stre$$ Te$t	The Power	spotify:track:7r5a7HLiFsAOtmyPvypCSb	1	0.821	0.519	1.0	-12.017	1.0	0.0392	0.0372	0.886	0.0708	0.0896	120.026	audio_features	7r5a7HLiFsAOtmyPvypCSb	https://api.spotify.com/v1/tracks/7r5a7HLiFsAOtmyPvypCSb	https://api.spotify.com/v1/audio-analysis/7r5a7HLiFsAOtmyPvypCSb	179540.0	4.0		Sean
9067	Streaming Music Studios	"In Loving Memory of Allie (From ""Ni No Kuni: Wrath of the White Witch"") [Piano Version]"	spotify:track:6QpgsVygd1tzyfZHszDW2j	1	0.42	0.0137	7.0	-29.495	1.0	0.0361	0.993	0.961	0.103	0.0597	164.68	audio_features	6QpgsVygd1tzyfZHszDW2j	https://api.spotify.com/v1/tracks/6QpgsVygd1tzyfZHszDW2j	https://api.spotify.com/v1/audio-analysis/6QpgsVygd1tzyfZHszDW2j	119233.0	4.0		Sean
9068	Streaming Music Studios	"In Loving Memory of Allie (From ""Ni No Kuni: Wrath of the White Witch"") [Piano Version]"	spotify:track:6QpgsVygd1tzyfZHszDW2j	1	0.42	0.0137	7.0	-29.495	1.0	0.0361	0.993	0.961	0.103	0.0597	164.68	audio_features	6QpgsVygd1tzyfZHszDW2j	https://api.spotify.com/v1/tracks/6QpgsVygd1tzyfZHszDW2j	https://api.spotify.com/v1/audio-analysis/6QpgsVygd1tzyfZHszDW2j	119233.0	4.0		Sean
9069	Streaming Music Studios	"The Name of Life (From ""Spirited Away"") [Piano Version]"	spotify:track:6v2LEKA5m4Mvi1CNgb9tNA	1	0.455	0.114	0.0	-22.112	1.0	0.0373	0.992	0.872	0.106	0.079	81.594	audio_features	6v2LEKA5m4Mvi1CNgb9tNA	https://api.spotify.com/v1/tracks/6v2LEKA5m4Mvi1CNgb9tNA	https://api.spotify.com/v1/audio-analysis/6v2LEKA5m4Mvi1CNgb9tNA	256500.0	4.0		Sean
9070	String Player Gamer	Death by Glamour (from Undertale)	spotify:track:66gVle3z4OBJcOM2IS4C5n	2	0.605	0.915	11.0	-3.716	0.0	0.123	0.00197	0.84	0.0722	0.708	148.066	audio_features	66gVle3z4OBJcOM2IS4C5n	https://api.spotify.com/v1/tracks/66gVle3z4OBJcOM2IS4C5n	https://api.spotify.com/v1/audio-analysis/66gVle3z4OBJcOM2IS4C5n	136712.0	4.0		Sean
9071	String Player Gamer	Death by Glamour (from Undertale)	spotify:track:66gVle3z4OBJcOM2IS4C5n	2	0.605	0.915	11.0	-3.716	0.0	0.123	0.00197	0.84	0.0722	0.708	148.066	audio_features	66gVle3z4OBJcOM2IS4C5n	https://api.spotify.com/v1/tracks/66gVle3z4OBJcOM2IS4C5n	https://api.spotify.com/v1/audio-analysis/66gVle3z4OBJcOM2IS4C5n	136712.0	4.0		Sean
9072	Suara	不安定な神様	spotify:track:6AMKKgiJVmYQ3OHY1R5y9U	1	0.533	0.95	10.0	-5.455	1.0	0.0509	0.00827	0.00151	0.123	0.63	155.994	audio_features	6AMKKgiJVmYQ3OHY1R5y9U	https://api.spotify.com/v1/tracks/6AMKKgiJVmYQ3OHY1R5y9U	https://api.spotify.com/v1/audio-analysis/6AMKKgiJVmYQ3OHY1R5y9U	240000.0	4.0		Sean
9073	Sub Zero Project	Headbanger - Radio Version	spotify:track:74QZPdZraIbzyBRsffF3Rh	1	0.528	0.977	5.0	-2.486	0.0	0.284	0.0131	0.000133	0.124	0.117	149.984	audio_features	74QZPdZraIbzyBRsffF3Rh	https://api.spotify.com/v1/tracks/74QZPdZraIbzyBRsffF3Rh	https://api.spotify.com/v1/audio-analysis/74QZPdZraIbzyBRsffF3Rh	233139.0	4.0		Sean
9074	Subsurface	Mr. Magician	spotify:track:73lc5vA8hIHpfraLV5yz5l	2	0.488	0.657	9.0	-9.747	0.0	0.0697	0.00556	0.00783	0.103	0.113	175.041	audio_features	73lc5vA8hIHpfraLV5yz5l	https://api.spotify.com/v1/tracks/73lc5vA8hIHpfraLV5yz5l	https://api.spotify.com/v1/audio-analysis/73lc5vA8hIHpfraLV5yz5l	305829.0	4.0		Sean
9075	Subsurface	Mr. Magician	spotify:track:73lc5vA8hIHpfraLV5yz5l	2	0.488	0.657	9.0	-9.747	0.0	0.0697	0.00556	0.00783	0.103	0.113	175.041	audio_features	73lc5vA8hIHpfraLV5yz5l	https://api.spotify.com/v1/tracks/73lc5vA8hIHpfraLV5yz5l	https://api.spotify.com/v1/audio-analysis/73lc5vA8hIHpfraLV5yz5l	305829.0	4.0		Sean
9076	Suginami Children's Choir	The Path of the Wind	spotify:track:2tT9bEJ0Abq6oFYP4X1VyS	1	0.552	0.534	5.0	-9.084	0.0	0.0396	0.731	0.0	0.139	0.583	172.127	audio_features	2tT9bEJ0Abq6oFYP4X1VyS	https://api.spotify.com/v1/tracks/2tT9bEJ0Abq6oFYP4X1VyS	https://api.spotify.com/v1/audio-analysis/2tT9bEJ0Abq6oFYP4X1VyS	198200.0	4.0		Sean
9077	Summer Grace	Peng You	spotify:track:0Jp37ph2Nmr1Gy4kF5aP9t	54	0.501	0.568	11.0	-4.962	1.0	0.0294	0.709	0.0	0.0917	0.335	140.15	audio_features	0Jp37ph2Nmr1Gy4kF5aP9t	https://api.spotify.com/v1/tracks/0Jp37ph2Nmr1Gy4kF5aP9t	https://api.spotify.com/v1/audio-analysis/0Jp37ph2Nmr1Gy4kF5aP9t	283707.0	4.0		Sean
9078	Summer Grace	Peng You	spotify:track:0Jp37ph2Nmr1Gy4kF5aP9t	54	0.501	0.568	11.0	-4.962	1.0	0.0294	0.709	0.0	0.0917	0.335	140.15	audio_features	0Jp37ph2Nmr1Gy4kF5aP9t	https://api.spotify.com/v1/tracks/0Jp37ph2Nmr1Gy4kF5aP9t	https://api.spotify.com/v1/audio-analysis/0Jp37ph2Nmr1Gy4kF5aP9t	283707.0	4.0		Sean
9079	Summer Walker	Girls Need Love (with Drake) - Remix	spotify:track:14SaZBTjxlorHJQxXh01Hu	12	0.656	0.432	6.0	-9.481	0.0	0.217	0.443	0.0	0.132	0.0897	97.022	audio_features	14SaZBTjxlorHJQxXh01Hu	https://api.spotify.com/v1/tracks/14SaZBTjxlorHJQxXh01Hu	https://api.spotify.com/v1/audio-analysis/14SaZBTjxlorHJQxXh01Hu	222374.0	4.0		Sean
9080	Summer Walker	Girls Need Love (with Drake) - Remix	spotify:track:14SaZBTjxlorHJQxXh01Hu	12	0.656	0.432	6.0	-9.481	0.0	0.217	0.443	0.0	0.132	0.0897	97.022	audio_features	14SaZBTjxlorHJQxXh01Hu	https://api.spotify.com/v1/tracks/14SaZBTjxlorHJQxXh01Hu	https://api.spotify.com/v1/audio-analysis/14SaZBTjxlorHJQxXh01Hu	222374.0	4.0		Sean
9081	Summer Walker	White Tee (with NO1-NOAH)	spotify:track:5m0eMnsWwzgGsUxe1mhFYR	4	0.791	0.366	1.0	-8.337	1.0	0.0966	0.744	7.24e-06	0.106	0.335	124.878	audio_features	5m0eMnsWwzgGsUxe1mhFYR	https://api.spotify.com/v1/tracks/5m0eMnsWwzgGsUxe1mhFYR	https://api.spotify.com/v1/audio-analysis/5m0eMnsWwzgGsUxe1mhFYR	211373.0	4.0		Sean
9082	Summer Walker	White Tee (with NO1-NOAH)	spotify:track:5m0eMnsWwzgGsUxe1mhFYR	4	0.791	0.366	1.0	-8.337	1.0	0.0966	0.744	7.24e-06	0.106	0.335	124.878	audio_features	5m0eMnsWwzgGsUxe1mhFYR	https://api.spotify.com/v1/tracks/5m0eMnsWwzgGsUxe1mhFYR	https://api.spotify.com/v1/audio-analysis/5m0eMnsWwzgGsUxe1mhFYR	211373.0	4.0		Sean
9083	Summer Was Fun	My Dear	spotify:track:6y7F3j0ukq1BjJuGOSv3Vj	4	0.516	0.854	6.0	-3.305	1.0	0.0923	0.00969	0.39	0.522	0.369	160.053	audio_features	6y7F3j0ukq1BjJuGOSv3Vj	https://api.spotify.com/v1/tracks/6y7F3j0ukq1BjJuGOSv3Vj	https://api.spotify.com/v1/audio-analysis/6y7F3j0ukq1BjJuGOSv3Vj	190500.0	4.0		Sean
9084	Summer Was Fun	My Dear	spotify:track:6y7F3j0ukq1BjJuGOSv3Vj	4	0.516	0.854	6.0	-3.305	1.0	0.0923	0.00969	0.39	0.522	0.369	160.053	audio_features	6y7F3j0ukq1BjJuGOSv3Vj	https://api.spotify.com/v1/tracks/6y7F3j0ukq1BjJuGOSv3Vj	https://api.spotify.com/v1/audio-analysis/6y7F3j0ukq1BjJuGOSv3Vj	190500.0	4.0		Sean
9085	Sun Rai	San Francisco Street	spotify:track:5pjWzUc1tVcewUTdDJd6Ce	18	0.877	0.542	2.0	-9.102	1.0	0.0419	0.224	0.132	0.0858	0.509	111.474	audio_features	5pjWzUc1tVcewUTdDJd6Ce	https://api.spotify.com/v1/tracks/5pjWzUc1tVcewUTdDJd6Ce	https://api.spotify.com/v1/audio-analysis/5pjWzUc1tVcewUTdDJd6Ce	266704.0	4.0		Sean
9086	Sun Rai	San Francisco Street	spotify:track:5pjWzUc1tVcewUTdDJd6Ce	18	0.877	0.542	2.0	-9.102	1.0	0.0419	0.224	0.132	0.0858	0.509	111.474	audio_features	5pjWzUc1tVcewUTdDJd6Ce	https://api.spotify.com/v1/tracks/5pjWzUc1tVcewUTdDJd6Ce	https://api.spotify.com/v1/audio-analysis/5pjWzUc1tVcewUTdDJd6Ce	266704.0	4.0		Sean
9087	Super Mario 64	"Inside the Castle Walls (From ""Super Mario 64 GMB Cinematic Soundtrack"")"	spotify:track:4kwk7NNS5oieONL98Dt5cV	1	0.604	0.626	0.0	-5.777	1.0	0.0338	0.839	0.62	0.126	0.87	150.018	audio_features	4kwk7NNS5oieONL98Dt5cV	https://api.spotify.com/v1/tracks/4kwk7NNS5oieONL98Dt5cV	https://api.spotify.com/v1/audio-analysis/4kwk7NNS5oieONL98Dt5cV	120973.0	4.0		Sean
9088	Superstar Pride	Painting Pictures	spotify:track:2OgIbXHmuRJowDwtmezcio	1	0.955	0.521	7.0	-10.001	1.0	0.329	0.297	0.0	0.163	0.673	119.947	audio_features	2OgIbXHmuRJowDwtmezcio	https://api.spotify.com/v1/tracks/2OgIbXHmuRJowDwtmezcio	https://api.spotify.com/v1/audio-analysis/2OgIbXHmuRJowDwtmezcio	122070.0	4.0		Sean
9089	Surf Mesa	ily (i love you baby) (feat. Emilee)	spotify:track:62aP9fBQKYKxi7PDXwcUAS	35	0.674	0.774	11.0	-7.567	0.0	0.0892	0.0686	0.00188	0.393	0.33	112.05	audio_features	62aP9fBQKYKxi7PDXwcUAS	https://api.spotify.com/v1/tracks/62aP9fBQKYKxi7PDXwcUAS	https://api.spotify.com/v1/audio-analysis/62aP9fBQKYKxi7PDXwcUAS	176547.0	4.0		Sean
9090	Surf Mesa	ily (i love you baby) (feat. Emilee)	spotify:track:62aP9fBQKYKxi7PDXwcUAS	35	0.674	0.774	11.0	-7.567	0.0	0.0892	0.0686	0.00188	0.393	0.33	112.05	audio_features	62aP9fBQKYKxi7PDXwcUAS	https://api.spotify.com/v1/tracks/62aP9fBQKYKxi7PDXwcUAS	https://api.spotify.com/v1/audio-analysis/62aP9fBQKYKxi7PDXwcUAS	176547.0	4.0		Sean
9091	Surfaces	24 / 7 / 365	spotify:track:0ClnfM4PI0wjlCVTJc9lP7	47	0.752	0.65	4.0	-6.194	1.0	0.0334	0.264	1.38e-06	0.313	0.904	141.16	audio_features	0ClnfM4PI0wjlCVTJc9lP7	https://api.spotify.com/v1/tracks/0ClnfM4PI0wjlCVTJc9lP7	https://api.spotify.com/v1/audio-analysis/0ClnfM4PI0wjlCVTJc9lP7	177000.0	4.0		Sean
9092	Surfaces	24 / 7 / 365	spotify:track:0ClnfM4PI0wjlCVTJc9lP7	47	0.752	0.65	4.0	-6.194	1.0	0.0334	0.264	1.38e-06	0.313	0.904	141.16	audio_features	0ClnfM4PI0wjlCVTJc9lP7	https://api.spotify.com/v1/tracks/0ClnfM4PI0wjlCVTJc9lP7	https://api.spotify.com/v1/audio-analysis/0ClnfM4PI0wjlCVTJc9lP7	177000.0	4.0		Sean
9093	Surfaces	24 / 7 / 365	spotify:track:2GNxSn3YBrru8grMWsX9EX	1	0.752	0.65	4.0	-6.194	1.0	0.0334	0.264	1.42e-06	0.313	0.904	141.161	audio_features	2GNxSn3YBrru8grMWsX9EX	https://api.spotify.com/v1/tracks/2GNxSn3YBrru8grMWsX9EX	https://api.spotify.com/v1/audio-analysis/2GNxSn3YBrru8grMWsX9EX	177000.0	4.0		Sean
9094	Surfaces	Good Day	spotify:track:3Sn36jbYTRuTSA3pHi4Ajz	4	0.908	0.527	11.0	-7.151	1.0	0.0421	0.548	2.16e-06	0.117	0.815	125.012	audio_features	3Sn36jbYTRuTSA3pHi4Ajz	https://api.spotify.com/v1/tracks/3Sn36jbYTRuTSA3pHi4Ajz	https://api.spotify.com/v1/audio-analysis/3Sn36jbYTRuTSA3pHi4Ajz	173230.0	4.0		Sean
9095	Surfaces	Good Day	spotify:track:3Sn36jbYTRuTSA3pHi4Ajz	4	0.908	0.527	11.0	-7.151	1.0	0.0421	0.548	2.16e-06	0.117	0.815	125.012	audio_features	3Sn36jbYTRuTSA3pHi4Ajz	https://api.spotify.com/v1/tracks/3Sn36jbYTRuTSA3pHi4Ajz	https://api.spotify.com/v1/audio-analysis/3Sn36jbYTRuTSA3pHi4Ajz	173230.0	4.0		Sean
9096	Surfaces	Good Day	spotify:track:5vu5o6RUJ2YiXv3LaPDYIF	43	0.906	0.541	11.0	-6.947	1.0	0.0415	0.557	1.9e-06	0.116	0.788	124.998	audio_features	5vu5o6RUJ2YiXv3LaPDYIF	https://api.spotify.com/v1/tracks/5vu5o6RUJ2YiXv3LaPDYIF	https://api.spotify.com/v1/audio-analysis/5vu5o6RUJ2YiXv3LaPDYIF	173230.0	4.0		Sean
9097	Surfaces	Good Day	spotify:track:5vu5o6RUJ2YiXv3LaPDYIF	43	0.906	0.541	11.0	-6.947	1.0	0.0415	0.557	1.9e-06	0.116	0.788	124.998	audio_features	5vu5o6RUJ2YiXv3LaPDYIF	https://api.spotify.com/v1/tracks/5vu5o6RUJ2YiXv3LaPDYIF	https://api.spotify.com/v1/audio-analysis/5vu5o6RUJ2YiXv3LaPDYIF	173230.0	4.0		Sean
9098	Surfaces	Heaven Falls / Fall on Me	spotify:track:7yHqOZfsXYlicyoMt62yC6	42	0.563	0.366	11.0	-6.896	0.0	0.121	0.36	0.00243	0.0955	0.768	85.352	audio_features	7yHqOZfsXYlicyoMt62yC6	https://api.spotify.com/v1/tracks/7yHqOZfsXYlicyoMt62yC6	https://api.spotify.com/v1/audio-analysis/7yHqOZfsXYlicyoMt62yC6	240597.0	4.0		Sean
9099	Surfaces	Heaven Falls / Fall on Me	spotify:track:7yHqOZfsXYlicyoMt62yC6	42	0.563	0.366	11.0	-6.896	0.0	0.121	0.36	0.00243	0.0955	0.768	85.352	audio_features	7yHqOZfsXYlicyoMt62yC6	https://api.spotify.com/v1/tracks/7yHqOZfsXYlicyoMt62yC6	https://api.spotify.com/v1/audio-analysis/7yHqOZfsXYlicyoMt62yC6	240597.0	4.0		Sean
9100	Surfaces	Keep It Gold	spotify:track:1o18Q8p5JfjVhDxTZwfGKu	110	0.786	0.674	11.0	-6.694	1.0	0.0399	0.0507	0.0	0.286	0.637	104.998	audio_features	1o18Q8p5JfjVhDxTZwfGKu	https://api.spotify.com/v1/tracks/1o18Q8p5JfjVhDxTZwfGKu	https://api.spotify.com/v1/audio-analysis/1o18Q8p5JfjVhDxTZwfGKu	247813.0	4.0		Sean
9101	Surfaces	Keep It Gold	spotify:track:1o18Q8p5JfjVhDxTZwfGKu	110	0.786	0.674	11.0	-6.694	1.0	0.0399	0.0507	0.0	0.286	0.637	104.998	audio_features	1o18Q8p5JfjVhDxTZwfGKu	https://api.spotify.com/v1/tracks/1o18Q8p5JfjVhDxTZwfGKu	https://api.spotify.com/v1/audio-analysis/1o18Q8p5JfjVhDxTZwfGKu	247813.0	4.0		Sean
9102	Surfaces	Keep It Gold	spotify:track:2yUx1yDodVaZ7owq8JomOZ	35	0.778	0.695	11.0	-5.022	1.0	0.0435	0.115	0.000626	0.796	0.618	105.025	audio_features	2yUx1yDodVaZ7owq8JomOZ	https://api.spotify.com/v1/tracks/2yUx1yDodVaZ7owq8JomOZ	https://api.spotify.com/v1/audio-analysis/2yUx1yDodVaZ7owq8JomOZ	253714.0	4.0		Sean
9103	Surfaces	Keep It Gold	spotify:track:2yUx1yDodVaZ7owq8JomOZ	35	0.778	0.695	11.0	-5.022	1.0	0.0435	0.115	0.000626	0.796	0.618	105.025	audio_features	2yUx1yDodVaZ7owq8JomOZ	https://api.spotify.com/v1/tracks/2yUx1yDodVaZ7owq8JomOZ	https://api.spotify.com/v1/audio-analysis/2yUx1yDodVaZ7owq8JomOZ	253714.0	4.0		Sean
9104	Surfaces	Keep It Gold	spotify:track:6qQ0uZlb0ksgZ53OhsAHGM	2	0.786	0.671	11.0	-6.891	1.0	0.0394	0.0557	0.0	0.276	0.647	104.987	audio_features	6qQ0uZlb0ksgZ53OhsAHGM	https://api.spotify.com/v1/tracks/6qQ0uZlb0ksgZ53OhsAHGM	https://api.spotify.com/v1/audio-analysis/6qQ0uZlb0ksgZ53OhsAHGM	247813.0	4.0		Sean
9105	Surfaces	Keep It Gold	spotify:track:6qQ0uZlb0ksgZ53OhsAHGM	2	0.786	0.671	11.0	-6.891	1.0	0.0394	0.0557	0.0	0.276	0.647	104.987	audio_features	6qQ0uZlb0ksgZ53OhsAHGM	https://api.spotify.com/v1/tracks/6qQ0uZlb0ksgZ53OhsAHGM	https://api.spotify.com/v1/audio-analysis/6qQ0uZlb0ksgZ53OhsAHGM	247813.0	4.0		Sean
9106	Surfaces	Learn To Fly	spotify:track:518miTxc3a15X7HB8FgJUW	40	0.569	0.536	1.0	-6.137	1.0	0.0819	0.554	0.0	0.0655	0.656	173.695	audio_features	518miTxc3a15X7HB8FgJUW	https://api.spotify.com/v1/tracks/518miTxc3a15X7HB8FgJUW	https://api.spotify.com/v1/audio-analysis/518miTxc3a15X7HB8FgJUW	209833.0	4.0		Sean
9107	Surfaces	Learn To Fly	spotify:track:518miTxc3a15X7HB8FgJUW	40	0.569	0.536	1.0	-6.137	1.0	0.0819	0.554	0.0	0.0655	0.656	173.695	audio_features	518miTxc3a15X7HB8FgJUW	https://api.spotify.com/v1/tracks/518miTxc3a15X7HB8FgJUW	https://api.spotify.com/v1/audio-analysis/518miTxc3a15X7HB8FgJUW	209833.0	4.0		Sean
9108	Surfaces	Sunday Best	spotify:track:1Cv1YLb4q0RzL6pybtaMLo	43	0.878	0.525	5.0	-6.832	1.0	0.0578	0.183	0.0	0.0714	0.694	112.022	audio_features	1Cv1YLb4q0RzL6pybtaMLo	https://api.spotify.com/v1/tracks/1Cv1YLb4q0RzL6pybtaMLo	https://api.spotify.com/v1/audio-analysis/1Cv1YLb4q0RzL6pybtaMLo	158571.0	4.0		Sean
9109	Surfaces	Sunday Best	spotify:track:1Cv1YLb4q0RzL6pybtaMLo	43	0.878	0.525	5.0	-6.832	1.0	0.0578	0.183	0.0	0.0714	0.694	112.022	audio_features	1Cv1YLb4q0RzL6pybtaMLo	https://api.spotify.com/v1/tracks/1Cv1YLb4q0RzL6pybtaMLo	https://api.spotify.com/v1/audio-analysis/1Cv1YLb4q0RzL6pybtaMLo	158571.0	4.0		Sean
9110	Surfaces	Sunday Best	spotify:track:1qYKWcEOrh2tM8PlgIm8K1	3	0.869	0.555	5.0	-5.984	1.0	0.0454	0.137	0.0	0.0746	0.738	112.003	audio_features	1qYKWcEOrh2tM8PlgIm8K1	https://api.spotify.com/v1/tracks/1qYKWcEOrh2tM8PlgIm8K1	https://api.spotify.com/v1/audio-analysis/1qYKWcEOrh2tM8PlgIm8K1	158948.0	4.0		Sean
9111	Surfaces	Sunday Best	spotify:track:1qYKWcEOrh2tM8PlgIm8K1	3	0.869	0.555	5.0	-5.984	1.0	0.0454	0.137	0.0	0.0746	0.738	112.003	audio_features	1qYKWcEOrh2tM8PlgIm8K1	https://api.spotify.com/v1/tracks/1qYKWcEOrh2tM8PlgIm8K1	https://api.spotify.com/v1/audio-analysis/1qYKWcEOrh2tM8PlgIm8K1	158948.0	4.0		Sean
9112	Surfaces	What's Been On Your Mind?	spotify:track:3lpshfvmjrxGm9xr3x47F2	1	0.736	0.667	1.0	-4.716	1.0	0.0303	0.0158	0.0	0.131	0.774	116.973	audio_features	3lpshfvmjrxGm9xr3x47F2	https://api.spotify.com/v1/tracks/3lpshfvmjrxGm9xr3x47F2	https://api.spotify.com/v1/audio-analysis/3lpshfvmjrxGm9xr3x47F2	172490.0	4.0		Sean
9113	Survivor	Eye of the Tiger	spotify:track:2KH16WveTQWT6KOG9Rg6e2	33	0.817	0.599	0.0	-9.249	0.0	0.0328	0.132	0.000311	0.0873	0.548	108.873	audio_features	2KH16WveTQWT6KOG9Rg6e2	https://api.spotify.com/v1/tracks/2KH16WveTQWT6KOG9Rg6e2	https://api.spotify.com/v1/audio-analysis/2KH16WveTQWT6KOG9Rg6e2	245640.0	4.0		Sean
9114	Survivor	Eye of the Tiger	spotify:track:2KH16WveTQWT6KOG9Rg6e2	33	0.817	0.599	0.0	-9.249	0.0	0.0328	0.132	0.000311	0.0873	0.548	108.873	audio_features	2KH16WveTQWT6KOG9Rg6e2	https://api.spotify.com/v1/tracks/2KH16WveTQWT6KOG9Rg6e2	https://api.spotify.com/v1/audio-analysis/2KH16WveTQWT6KOG9Rg6e2	245640.0	4.0		Sean
